topic, slot, schedule, stat, N, result
TRANSPORTATION, TICKET, 1, recall, 43, 0.4186047
TRANSPORTATION, TICKET, 1, f1, 49, 0.5373134
TRANSPORTATION, all, 1, acc, 1940, 0.0474227
TRANSPORTATION, all, 1, precision, 4085, 0.4467564
TRANSPORTATION, all, 1, recall, 5677, 0.3214726
TRANSPORTATION, all, 1, f1, 7937, 0.3738988
SHOPPING, INFO, 1, acc, 586, 0.0580205
SHOPPING, INFO, 1, precision, 151, 0.2913907
SHOPPING, INFO, 1, recall, 603, 0.0729685
SHOPPING, INFO, 1, f1, 710, 0.1167109
SHOPPING, TYPE_OF_PLACE, 1, acc, 415, 0.2650602
SHOPPING, TYPE_OF_PLACE, 1, precision, 290, 0.4275862
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.3746224
SHOPPING, TYPE_OF_PLACE, 1, f1, 497, 0.3993559
SHOPPING, PLACE, 1, acc, 395, 0.2227848
SHOPPING, PLACE, 1, precision, 364, 0.3516484
SHOPPING, PLACE, 1, recall, 277, 0.4620939
SHOPPING, PLACE, 1, f1, 513, 0.3993760
SHOPPING, NEIGHBOURHOOD, 1, acc, 404, 0.4381188
SHOPPING, NEIGHBOURHOOD, 1, precision, 307, 0.6221498
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.5787879
SHOPPING, NEIGHBOURHOOD, 1, f1, 446, 0.5996860
SHOPPING, TIME, 1, acc, 43, 0.0000000
SHOPPING, TIME, 1, precision, 64, 0.0000000
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 64, -
SHOPPING, all, 1, acc, 745, 0.0604027
SHOPPING, all, 1, precision, 1176, 0.4141156
SHOPPING, all, 1, recall, 1541, 0.3160286
SHOPPING, all, 1, f1, 2230, 0.3584836
ACCOMMODATION, INFO, 1, acc, 807, 0.2094176
ACCOMMODATION, INFO, 1, precision, 218, 0.8807339
ACCOMMODATION, INFO, 1, recall, 917, 0.2093784
ACCOMMODATION, INFO, 1, f1, 943, 0.3383260
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 177, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 37, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 177, -
ACCOMMODATION, PLACE, 1, acc, 749, 0.0814419
ACCOMMODATION, PLACE, 1, precision, 306, 0.2745098
ACCOMMODATION, PLACE, 1, recall, 782, 0.1074169
ACCOMMODATION, PLACE, 1, f1, 1004, 0.1544118
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 209, 0.2679426
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 140, 0.4428571
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.4525547
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 215, 0.4476534
ACCOMMODATION, all, 1, acc, 973, 0.0750257
ACCOMMODATION, all, 1, precision, 701, 0.4821683
ACCOMMODATION, all, 1, recall, 1976, 0.1710526
ACCOMMODATION, all, 1, f1, 2339, 0.2525215
all, all, 2, acc, 1307, 0.0765111
all, all, 2, precision, 2382, 0.4126784
all, all, 2, recall, 2993, 0.3284330
all, all, 2, f1, 4392, 0.3657674
FOOD, INFO, 2, acc, 174, 0.2011494
FOOD, INFO, 2, precision, 59, 0.5932203
FOOD, INFO, 2, recall, 178, 0.1966292
FOOD, INFO, 2, f1, 202, 0.2953586
FOOD, CUISINE, 2, acc, 87, 0.1264368
FOOD, CUISINE, 2, precision, 54, 0.3518519
FOOD, CUISINE, 2, recall, 75, 0.2533333
FOOD, CUISINE, 2, f1, 110, 0.2945736
FOOD, TYPE_OF_PLACE, 2, acc, 42, 0.2142857
FOOD, TYPE_OF_PLACE, 2, precision, 22, 0.5454545
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.3333333
FOOD, TYPE_OF_PLACE, 2, f1, 46, 0.4137931
FOOD, DRINK, 2, acc, 23, 0.1304348
FOOD, DRINK, 2, precision, 22, 0.1818182
FOOD, DRINK, 2, recall, 10, 0.4000000
FOOD, DRINK, 2, f1, 28, 0.2500000
FOOD, PLACE, 2, acc, 134, 0.0970149
FOOD, PLACE, 2, precision, 130, 0.1461538
FOOD, PLACE, 2, recall, 65, 0.2923077
FOOD, PLACE, 2, f1, 176, 0.1948718
FOOD, MEAL_TIME, 2, acc, 9, 0.0000000
FOOD, MEAL_TIME, 2, precision, 11, 0.2727273
FOOD, MEAL_TIME, 2, recall, 3, 1.0000000
FOOD, MEAL_TIME, 2, f1, 11, 0.4285714
FOOD, DISH, 2, acc, 177, 0.2033898
FOOD, DISH, 2, precision, 161, 0.2981366
FOOD, DISH, 2, recall, 174, 0.2758621
FOOD, DISH, 2, f1, 287, 0.2865672
FOOD, NEIGHBOURHOOD, 2, acc, 45, 0.2444444
FOOD, NEIGHBOURHOOD, 2, precision, 28, 0.3928571
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.3666667
FOOD, NEIGHBOURHOOD, 2, f1, 47, 0.3793103
FOOD, all, 2, acc, 272, 0.0477941
FOOD, all, 2, precision, 487, 0.3100616
FOOD, all, 2, recall, 571, 0.2644483
FOOD, all, 2, f1, 907, 0.2854442
ATTRACTION, INFO, 2, acc, 440, 0.1590909
ATTRACTION, INFO, 2, precision, 199, 0.4572864
ATTRACTION, INFO, 2, recall, 465, 0.1956989
ATTRACTION, INFO, 2, f1, 573, 0.2740964
ATTRACTION, TYPE_OF_PLACE, 2, acc, 196, 0.3112245
ATTRACTION, TYPE_OF_PLACE, 2, precision, 144, 0.4722222
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.4963504
ATTRACTION, TYPE_OF_PLACE, 2, f1, 213, 0.4839858
ATTRACTION, ACTIVITY, 2, acc, 200, 0.1500000
ATTRACTION, ACTIVITY, 2, precision, 136, 0.2426471
ATTRACTION, ACTIVITY, 2, recall, 125, 0.2640000
ATTRACTION, ACTIVITY, 2, f1, 228, 0.2528736
ATTRACTION, PLACE, 2, acc, 503, 0.3240557
ATTRACTION, PLACE, 2, precision, 446, 0.4282511
ATTRACTION, PLACE, 2, recall, 423, 0.4515366
ATTRACTION, PLACE, 2, f1, 678, 0.4395857
ATTRACTION, TIME, 2, acc, 63, 0.1587302
ATTRACTION, TIME, 2, precision, 78, 0.2564103
ATTRACTION, TIME, 2, recall, 31, 0.6451613
ATTRACTION, TIME, 2, f1, 89, 0.3669725
ATTRACTION, NEIGHBOURHOOD, 2, acc, 221, 0.3755656
ATTRACTION, NEIGHBOURHOOD, 2, precision, 147, 0.6598639
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4874372
ATTRACTION, NEIGHBOURHOOD, 2, f1, 249, 0.5606936
ATTRACTION, all, 2, acc, 614, 0.0977199
ATTRACTION, all, 2, precision, 1150, 0.4347826
ATTRACTION, all, 2, recall, 1380, 0.3623188
ATTRACTION, all, 2, f1, 2030, 0.3952569
TRANSPORTATION, INFO, 2, acc, 132, 0.1287879
TRANSPORTATION, INFO, 2, precision, 48, 0.3958333
TRANSPORTATION, INFO, 2, recall, 132, 0.1439394
TRANSPORTATION, INFO, 2, f1, 161, 0.2111111
TRANSPORTATION, FROM, 2, acc, 169, 0.1124260
TRANSPORTATION, FROM, 2, precision, 140, 0.1357143
TRANSPORTATION, FROM, 2, recall, 123, 0.1544715
TRANSPORTATION, FROM, 2, f1, 244, 0.1444867
TRANSPORTATION, TO, 2, acc, 136, 0.0955882
TRANSPORTATION, TO, 2, precision, 51, 0.2745098
TRANSPORTATION, TO, 2, recall, 128, 0.1093750
TRANSPORTATION, TO, 2, f1, 165, 0.1564246
TRANSPORTATION, STATION, 2, acc, 28, 0.0357143
TRANSPORTATION, STATION, 2, precision, 2, 0.5000000
TRANSPORTATION, STATION, 2, recall, 27, 0.0370370
TRANSPORTATION, STATION, 2, f1, 28, 0.0689655
TRANSPORTATION, LINE, 2, acc, 30, 0.2000000
TRANSPORTATION, LINE, 2, precision, 10, 0.7000000
TRANSPORTATION, LINE, 2, recall, 31, 0.2258065
TRANSPORTATION, LINE, 2, f1, 34, 0.3414634
TRANSPORTATION, TYPE, 2, acc, 220, 0.6590909
TRANSPORTATION, TYPE, 2, precision, 249, 0.6787149
TRANSPORTATION, TYPE, 2, recall, 209, 0.8086124
TRANSPORTATION, TYPE, 2, f1, 289, 0.7379913
TRANSPORTATION, TICKET, 2, acc, 7, 0.1428571
TRANSPORTATION, TICKET, 2, precision, 3, 0.3333333
TRANSPORTATION, TICKET, 2, recall, 5, 0.2000000
TRANSPORTATION, TICKET, 2, f1, 7, 0.2500000
TRANSPORTATION, all, 2, acc, 231, 0.0606061
TRANSPORTATION, all, 2, precision, 503, 0.4572565
TRANSPORTATION, all, 2, recall, 655, 0.3511450
TRANSPORTATION, all, 2, f1, 928, 0.3972366
SHOPPING, INFO, 2, acc, 51, 0.0784314
SHOPPING, INFO, 2, precision, 18, 0.3333333
SHOPPING, INFO, 2, recall, 52, 0.1153846
SHOPPING, INFO, 2, f1, 64, 0.1714286
SHOPPING, TYPE_OF_PLACE, 2, acc, 47, 0.3404255
SHOPPING, TYPE_OF_PLACE, 2, precision, 40, 0.5000000
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.5714286
SHOPPING, TYPE_OF_PLACE, 2, f1, 55, 0.5333333
SHOPPING, PLACE, 2, acc, 49, 0.1428571
SHOPPING, PLACE, 2, precision, 51, 0.2156863
SHOPPING, PLACE, 2, recall, 28, 0.3928571
SHOPPING, PLACE, 2, f1, 68, 0.2784810
SHOPPING, NEIGHBOURHOOD, 2, acc, 41, 0.5121951
SHOPPING, NEIGHBOURHOOD, 2, precision, 35, 0.6857143
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.6666667
SHOPPING, NEIGHBOURHOOD, 2, f1, 47, 0.6760563
SHOPPING, TIME, 2, acc, 3, 0.0000000
SHOPPING, TIME, 2, precision, 4, 0.0000000
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 4, -
SHOPPING, all, 2, acc, 72, 0.0833333
SHOPPING, all, 2, precision, 148, 0.4121622
SHOPPING, all, 2, recall, 151, 0.4039735
SHOPPING, all, 2, f1, 238, 0.4080268
ACCOMMODATION, INFO, 2, acc, 90, 0.2000000
ACCOMMODATION, INFO, 2, precision, 24, 0.8333333
ACCOMMODATION, INFO, 2, recall, 104, 0.1923077
ACCOMMODATION, INFO, 2, f1, 108, 0.3125000
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 21, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 5, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 21, -
ACCOMMODATION, PLACE, 2, acc, 95, 0.1157895
ACCOMMODATION, PLACE, 2, precision, 47, 0.2978723
ACCOMMODATION, PLACE, 2, recall, 97, 0.1443299
ACCOMMODATION, PLACE, 2, f1, 130, 0.1944444
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 29, 0.2068966
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 18, 0.3888889
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.3684211
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 30, 0.3783784
ACCOMMODATION, all, 2, acc, 118, 0.0593220
ACCOMMODATION, all, 2, precision, 94, 0.4361702
ACCOMMODATION, all, 2, recall, 236, 0.1737288
ACCOMMODATION, all, 2, f1, 289, 0.2484848
basic,total_wall_time,,,,150.08890295
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.0100879757326
basic,dataset,,,,dstc5_test
