topic, slot, schedule, stat, N, result
SHOPPING, INFO, 1, acc, 619, 0.1066236
SHOPPING, INFO, 1, precision, 308, 0.2857143
SHOPPING, INFO, 1, recall, 603, 0.1459370
SHOPPING, INFO, 1, f1, 823, 0.1931943
SHOPPING, TYPE_OF_PLACE, 1, acc, 745, 0.2161074
SHOPPING, TYPE_OF_PLACE, 1, precision, 761, 0.2299606
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.5287009
SHOPPING, TYPE_OF_PLACE, 1, f1, 917, 0.3205128
SHOPPING, PLACE, 1, acc, 395, 0.2227848
SHOPPING, PLACE, 1, precision, 364, 0.3516484
SHOPPING, PLACE, 1, recall, 277, 0.4620939
SHOPPING, PLACE, 1, f1, 513, 0.3993760
SHOPPING, NEIGHBOURHOOD, 1, acc, 509, 0.4047151
SHOPPING, NEIGHBOURHOOD, 1, precision, 447, 0.4921700
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.6666667
SHOPPING, NEIGHBOURHOOD, 1, f1, 557, 0.5662806
SHOPPING, TIME, 1, acc, 0, -
SHOPPING, TIME, 1, precision, 0, -
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 0, -
SHOPPING, all, 1, acc, 745, 0.0107383
SHOPPING, all, 1, precision, 1880, 0.3250000
SHOPPING, all, 1, recall, 1541, 0.3964958
SHOPPING, all, 1, f1, 2810, 0.3572055
ACCOMMODATION, INFO, 1, acc, 809, 0.2694685
ACCOMMODATION, INFO, 1, precision, 340, 0.7147059
ACCOMMODATION, INFO, 1, recall, 917, 0.2649945
ACCOMMODATION, INFO, 1, f1, 1014, 0.3866348
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 460, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 390, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 530, -
ACCOMMODATION, PLACE, 1, acc, 749, 0.1281709
ACCOMMODATION, PLACE, 1, precision, 363, 0.4655647
ACCOMMODATION, PLACE, 1, recall, 782, 0.2161125
ACCOMMODATION, PLACE, 1, f1, 976, 0.2951965
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 227, 0.2951542
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 169, 0.4319527
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.5328467
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 233, 0.4771242
ACCOMMODATION, all, 1, acc, 973, 0.0328880
ACCOMMODATION, all, 1, precision, 1262, 0.3843106
ACCOMMODATION, all, 1, recall, 1976, 0.2454453
ACCOMMODATION, all, 1, f1, 2753, 0.2995676
all, all, 2, acc, 1307, 0.0413160
all, all, 2, precision, 2998, 0.3569046
all, all, 2, recall, 2993, 0.3575008
all, all, 2, f1, 4921, 0.3572025
FOOD, INFO, 2, acc, 238, 0.2184874
FOOD, INFO, 2, precision, 214, 0.2803738
FOOD, INFO, 2, recall, 178, 0.3370787
FOOD, INFO, 2, f1, 332, 0.3061224
FOOD, CUISINE, 2, acc, 73, 0.0547945
FOOD, CUISINE, 2, precision, 15, 0.2666667
FOOD, CUISINE, 2, recall, 75, 0.0533333
FOOD, CUISINE, 2, f1, 86, 0.0888889
FOOD, TYPE_OF_PLACE, 2, acc, 53, 0.1698113
FOOD, TYPE_OF_PLACE, 2, precision, 35, 0.3428571
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.3333333
FOOD, TYPE_OF_PLACE, 2, f1, 59, 0.3380282
FOOD, DRINK, 2, acc, 23, 0.1304348
FOOD, DRINK, 2, precision, 22, 0.1818182
FOOD, DRINK, 2, recall, 10, 0.4000000
FOOD, DRINK, 2, f1, 28, 0.2500000
FOOD, PLACE, 2, acc, 62, 0.0000000
FOOD, PLACE, 2, precision, 0, -
FOOD, PLACE, 2, recall, 65, 0.0000000
FOOD, PLACE, 2, f1, 65, -
FOOD, MEAL_TIME, 2, acc, 1, 0.0000000
FOOD, MEAL_TIME, 2, precision, 0, -
FOOD, MEAL_TIME, 2, recall, 3, 0.0000000
FOOD, MEAL_TIME, 2, f1, 3, -
FOOD, DISH, 2, acc, 177, 0.2033898
FOOD, DISH, 2, precision, 161, 0.2981366
FOOD, DISH, 2, recall, 174, 0.2758621
FOOD, DISH, 2, f1, 287, 0.2865672
FOOD, NEIGHBOURHOOD, 2, acc, 52, 0.2307692
FOOD, NEIGHBOURHOOD, 2, precision, 37, 0.3243243
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4000000
FOOD, NEIGHBOURHOOD, 2, f1, 55, 0.3582090
FOOD, all, 2, acc, 272, 0.0147059
FOOD, all, 2, precision, 484, 0.2892562
FOOD, all, 2, recall, 571, 0.2451839
FOOD, all, 2, f1, 915, 0.2654028
ATTRACTION, INFO, 2, acc, 606, 0.2029703
ATTRACTION, INFO, 2, precision, 601, 0.2545757
ATTRACTION, INFO, 2, recall, 465, 0.3290323
ATTRACTION, INFO, 2, f1, 913, 0.2870544
ATTRACTION, TYPE_OF_PLACE, 2, acc, 196, 0.3112245
ATTRACTION, TYPE_OF_PLACE, 2, precision, 144, 0.4722222
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.4963504
ATTRACTION, TYPE_OF_PLACE, 2, f1, 213, 0.4839858
ATTRACTION, ACTIVITY, 2, acc, 198, 0.1515152
ATTRACTION, ACTIVITY, 2, precision, 134, 0.2462687
ATTRACTION, ACTIVITY, 2, recall, 125, 0.2640000
ATTRACTION, ACTIVITY, 2, f1, 226, 0.2548263
ATTRACTION, PLACE, 2, acc, 526, 0.3288973
ATTRACTION, PLACE, 2, precision, 491, 0.4093686
ATTRACTION, PLACE, 2, recall, 423, 0.4751773
ATTRACTION, PLACE, 2, f1, 713, 0.4398249
ATTRACTION, TIME, 2, acc, 63, 0.1587302
ATTRACTION, TIME, 2, precision, 78, 0.2564103
ATTRACTION, TIME, 2, recall, 31, 0.6451613
ATTRACTION, TIME, 2, f1, 89, 0.3669725
ATTRACTION, NEIGHBOURHOOD, 2, acc, 227, 0.4361233
ATTRACTION, NEIGHBOURHOOD, 2, precision, 172, 0.6569767
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.5678392
ATTRACTION, NEIGHBOURHOOD, 2, f1, 258, 0.6091644
ATTRACTION, all, 2, acc, 614, 0.0553746
ATTRACTION, all, 2, precision, 1620, 0.3629630
ATTRACTION, all, 2, recall, 1380, 0.4260870
ATTRACTION, all, 2, f1, 2412, 0.3920000
TRANSPORTATION, INFO, 2, acc, 126, 0.0000000
TRANSPORTATION, INFO, 2, precision, 0, -
TRANSPORTATION, INFO, 2, recall, 132, 0.0000000
TRANSPORTATION, INFO, 2, f1, 132, -
TRANSPORTATION, FROM, 2, acc, 169, 0.1124260
TRANSPORTATION, FROM, 2, precision, 140, 0.1357143
TRANSPORTATION, FROM, 2, recall, 123, 0.1544715
TRANSPORTATION, FROM, 2, f1, 244, 0.1444867
TRANSPORTATION, TO, 2, acc, 151, 0.1456954
TRANSPORTATION, TO, 2, precision, 125, 0.1760000
TRANSPORTATION, TO, 2, recall, 128, 0.1718750
TRANSPORTATION, TO, 2, f1, 231, 0.1739130
TRANSPORTATION, STATION, 2, acc, 27, 0.0000000
TRANSPORTATION, STATION, 2, precision, 0, -
TRANSPORTATION, STATION, 2, recall, 27, 0.0000000
TRANSPORTATION, STATION, 2, f1, 27, -
TRANSPORTATION, LINE, 2, acc, 29, 0.0000000
TRANSPORTATION, LINE, 2, precision, 0, -
TRANSPORTATION, LINE, 2, recall, 31, 0.0000000
TRANSPORTATION, LINE, 2, f1, 31, -
TRANSPORTATION, TYPE, 2, acc, 231, 0.6363636
TRANSPORTATION, TYPE, 2, precision, 265, 0.6452830
TRANSPORTATION, TYPE, 2, recall, 209, 0.8181818
TRANSPORTATION, TYPE, 2, f1, 303, 0.7215190
TRANSPORTATION, TICKET, 2, acc, 5, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 0, -
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 5, -
TRANSPORTATION, all, 2, acc, 231, 0.0476190
TRANSPORTATION, all, 2, precision, 530, 0.4000000
TRANSPORTATION, all, 2, recall, 655, 0.3236641
TRANSPORTATION, all, 2, f1, 973, 0.3578059
SHOPPING, INFO, 2, acc, 54, 0.1296296
SHOPPING, INFO, 2, precision, 25, 0.4000000
SHOPPING, INFO, 2, recall, 52, 0.1923077
SHOPPING, INFO, 2, f1, 67, 0.2597403
SHOPPING, TYPE_OF_PLACE, 2, acc, 72, 0.2500000
SHOPPING, TYPE_OF_PLACE, 2, precision, 76, 0.2894737
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.6285714
SHOPPING, TYPE_OF_PLACE, 2, f1, 89, 0.3963964
SHOPPING, PLACE, 2, acc, 49, 0.1428571
SHOPPING, PLACE, 2, precision, 51, 0.2156863
SHOPPING, PLACE, 2, recall, 28, 0.3928571
SHOPPING, PLACE, 2, f1, 68, 0.2784810
SHOPPING, NEIGHBOURHOOD, 2, acc, 51, 0.5098039
SHOPPING, NEIGHBOURHOOD, 2, precision, 50, 0.5800000
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.8055556
SHOPPING, NEIGHBOURHOOD, 2, f1, 57, 0.6744186
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0138889
SHOPPING, all, 2, precision, 202, 0.3564356
SHOPPING, all, 2, recall, 151, 0.4768212
SHOPPING, all, 2, f1, 281, 0.4079320
ACCOMMODATION, INFO, 2, acc, 91, 0.2637363
ACCOMMODATION, INFO, 2, precision, 41, 0.6341463
ACCOMMODATION, INFO, 2, recall, 104, 0.2500000
ACCOMMODATION, INFO, 2, f1, 119, 0.3586207
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 55, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 46, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 62, -
ACCOMMODATION, PLACE, 2, acc, 95, 0.1578947
ACCOMMODATION, PLACE, 2, precision, 55, 0.4545455
ACCOMMODATION, PLACE, 2, recall, 97, 0.2577320
ACCOMMODATION, PLACE, 2, f1, 127, 0.3289474
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 31, 0.1935484
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 20, 0.3500000
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.3684211
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 32, 0.3589744
ACCOMMODATION, all, 2, acc, 118, 0.0338983
ACCOMMODATION, all, 2, precision, 162, 0.3580247
ACCOMMODATION, all, 2, recall, 236, 0.2457627
ACCOMMODATION, all, 2, f1, 340, 0.2914573
basic,total_wall_time,,,,2173.39597201
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.146081191828
basic,dataset,,,,dstc5_test
