topic, slot, schedule, stat, N, result
ATTRACTION, all, 1, recall, 13699, 0.2044675
ATTRACTION, all, 1, f1, 16420, 0.2914521
TRANSPORTATION, INFO, 1, acc, 1213, 0.1434460
TRANSPORTATION, INFO, 1, precision, 372, 0.4892473
TRANSPORTATION, INFO, 1, recall, 1195, 0.1523013
TRANSPORTATION, INFO, 1, f1, 1385, 0.2322910
TRANSPORTATION, FROM, 1, acc, 1199, 0.0967473
TRANSPORTATION, FROM, 1, precision, 711, 0.1631505
TRANSPORTATION, FROM, 1, recall, 1055, 0.1099526
TRANSPORTATION, FROM, 1, f1, 1650, 0.1313703
TRANSPORTATION, TO, 1, acc, 1208, 0.1034768
TRANSPORTATION, TO, 1, precision, 568, 0.2200704
TRANSPORTATION, TO, 1, recall, 1081, 0.1156337
TRANSPORTATION, TO, 1, f1, 1524, 0.1516070
TRANSPORTATION, STATION, 1, acc, 269, 0.0000000
TRANSPORTATION, STATION, 1, precision, 0, -
TRANSPORTATION, STATION, 1, recall, 269, 0.0000000
TRANSPORTATION, STATION, 1, f1, 269, -
TRANSPORTATION, LINE, 1, acc, 258, 0.0852713
TRANSPORTATION, LINE, 1, precision, 44, 0.5000000
TRANSPORTATION, LINE, 1, recall, 263, 0.0836502
TRANSPORTATION, LINE, 1, f1, 285, 0.1433225
TRANSPORTATION, TYPE, 1, acc, 1836, 0.4460784
TRANSPORTATION, TYPE, 1, precision, 1338, 0.6405082
TRANSPORTATION, TYPE, 1, recall, 1771, 0.4839074
TRANSPORTATION, TYPE, 1, f1, 2252, 0.5513027
TRANSPORTATION, TICKET, 1, acc, 43, 0.0000000
TRANSPORTATION, TICKET, 1, precision, 0, -
TRANSPORTATION, TICKET, 1, recall, 43, 0.0000000
TRANSPORTATION, TICKET, 1, f1, 43, -
TRANSPORTATION, all, 1, acc, 1940, 0.0427835
TRANSPORTATION, all, 1, precision, 3033, 0.4292779
TRANSPORTATION, all, 1, recall, 5677, 0.2293465
TRANSPORTATION, all, 1, f1, 7408, 0.2989667
SHOPPING, INFO, 1, acc, 575, 0.1426087
SHOPPING, INFO, 1, precision, 188, 0.5000000
SHOPPING, INFO, 1, recall, 603, 0.1558872
SHOPPING, INFO, 1, f1, 697, 0.2376738
SHOPPING, TYPE_OF_PLACE, 1, acc, 429, 0.1818182
SHOPPING, TYPE_OF_PLACE, 1, precision, 222, 0.3513514
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.2356495
SHOPPING, TYPE_OF_PLACE, 1, f1, 475, 0.2820976
SHOPPING, PLACE, 1, acc, 337, 0.0771513
SHOPPING, PLACE, 1, precision, 135, 0.3111111
SHOPPING, PLACE, 1, recall, 277, 0.1516245
SHOPPING, PLACE, 1, f1, 370, 0.2038835
SHOPPING, NEIGHBOURHOOD, 1, acc, 374, 0.2700535
SHOPPING, NEIGHBOURHOOD, 1, precision, 148, 0.6824324
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.3060606
SHOPPING, NEIGHBOURHOOD, 1, f1, 377, 0.4225941
SHOPPING, TIME, 1, acc, 0, -
SHOPPING, TIME, 1, precision, 0, -
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 0, -
SHOPPING, all, 1, acc, 745, 0.0577181
SHOPPING, all, 1, precision, 693, 0.4545455
SHOPPING, all, 1, recall, 1541, 0.2044127
SHOPPING, all, 1, f1, 1919, 0.2820054
ACCOMMODATION, INFO, 1, acc, 843, 0.2218268
ACCOMMODATION, INFO, 1, precision, 344, 0.5988372
ACCOMMODATION, INFO, 1, recall, 917, 0.2246456
ACCOMMODATION, INFO, 1, f1, 1055, 0.3267248
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 456, 0.1535088
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 419, 0.1670644
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.5000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 489, 0.2504472
ACCOMMODATION, PLACE, 1, acc, 768, 0.0403646
ACCOMMODATION, PLACE, 1, precision, 134, 0.2313433
ACCOMMODATION, PLACE, 1, recall, 782, 0.0396419
ACCOMMODATION, PLACE, 1, f1, 885, 0.0676856
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 185, 0.2324324
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 91, 0.4725275
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.3138686
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 185, 0.3771930
ACCOMMODATION, all, 1, acc, 973, 0.0369990
ACCOMMODATION, all, 1, precision, 988, 0.3542510
ACCOMMODATION, all, 1, recall, 1976, 0.1771255
ACCOMMODATION, all, 1, f1, 2614, 0.2361673
all, all, 2, acc, 1307, 0.0482020
all, all, 2, precision, 1670, 0.4508982
all, all, 2, recall, 2993, 0.2515870
all, all, 2, f1, 3910, 0.3229680
FOOD, INFO, 2, acc, 195, 0.2512821
FOOD, INFO, 2, precision, 119, 0.4789916
FOOD, INFO, 2, recall, 178, 0.3202247
FOOD, INFO, 2, f1, 240, 0.3838384
FOOD, CUISINE, 2, acc, 95, 0.2000000
FOOD, CUISINE, 2, precision, 62, 0.3548387
FOOD, CUISINE, 2, recall, 75, 0.2933333
FOOD, CUISINE, 2, f1, 115, 0.3211679
FOOD, TYPE_OF_PLACE, 2, acc, 54, 0.1666667
FOOD, TYPE_OF_PLACE, 2, precision, 31, 0.3225806
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.2777778
FOOD, TYPE_OF_PLACE, 2, f1, 57, 0.2985075
FOOD, DRINK, 2, acc, 14, 0.1428571
FOOD, DRINK, 2, precision, 6, 0.3333333
FOOD, DRINK, 2, recall, 10, 0.2000000
FOOD, DRINK, 2, f1, 14, 0.2500000
FOOD, PLACE, 2, acc, 69, 0.0434783
FOOD, PLACE, 2, precision, 15, 0.2000000
FOOD, PLACE, 2, recall, 65, 0.0461538
FOOD, PLACE, 2, f1, 77, 0.0750000
FOOD, MEAL_TIME, 2, acc, 1, 0.0000000
FOOD, MEAL_TIME, 2, precision, 0, -
FOOD, MEAL_TIME, 2, recall, 3, 0.0000000
FOOD, MEAL_TIME, 2, f1, 3, -
FOOD, DISH, 2, acc, 186, 0.2204301
FOOD, DISH, 2, precision, 137, 0.3211679
FOOD, DISH, 2, recall, 174, 0.2528736
FOOD, DISH, 2, f1, 267, 0.2829582
FOOD, NEIGHBOURHOOD, 2, acc, 37, 0.3513514
FOOD, NEIGHBOURHOOD, 2, precision, 20, 0.6500000
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4333333
FOOD, NEIGHBOURHOOD, 2, f1, 37, 0.5200000
FOOD, all, 2, acc, 272, 0.0330882
FOOD, all, 2, precision, 390, 0.3871795
FOOD, all, 2, recall, 571, 0.2644483
FOOD, all, 2, f1, 810, 0.3142560
ATTRACTION, INFO, 2, acc, 455, 0.2065934
ATTRACTION, INFO, 2, precision, 256, 0.4726562
ATTRACTION, INFO, 2, recall, 465, 0.2602151
ATTRACTION, INFO, 2, f1, 600, 0.3356449
ATTRACTION, TYPE_OF_PLACE, 2, acc, 193, 0.2383420
ATTRACTION, TYPE_OF_PLACE, 2, precision, 116, 0.4224138
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.3576642
ATTRACTION, TYPE_OF_PLACE, 2, f1, 204, 0.3873518
ATTRACTION, ACTIVITY, 2, acc, 113, 0.0000000
ATTRACTION, ACTIVITY, 2, precision, 0, -
ATTRACTION, ACTIVITY, 2, recall, 125, 0.0000000
ATTRACTION, ACTIVITY, 2, f1, 125, -
ATTRACTION, PLACE, 2, acc, 440, 0.1590909
ATTRACTION, PLACE, 2, precision, 128, 0.5937500
ATTRACTION, PLACE, 2, recall, 423, 0.1796690
ATTRACTION, PLACE, 2, f1, 475, 0.2758621
ATTRACTION, TIME, 2, acc, 56, 0.1428571
ATTRACTION, TIME, 2, precision, 46, 0.1739130
ATTRACTION, TIME, 2, recall, 31, 0.2580645
ATTRACTION, TIME, 2, f1, 69, 0.2077922
ATTRACTION, NEIGHBOURHOOD, 2, acc, 215, 0.3674419
ATTRACTION, NEIGHBOURHOOD, 2, precision, 116, 0.6982759
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4070352
ATTRACTION, NEIGHBOURHOOD, 2, f1, 234, 0.5142857
ATTRACTION, all, 2, acc, 614, 0.0570033
ATTRACTION, all, 2, precision, 662, 0.5060423
ATTRACTION, all, 2, recall, 1380, 0.2427536
ATTRACTION, all, 2, f1, 1707, 0.3281097
TRANSPORTATION, INFO, 2, acc, 141, 0.1418440
TRANSPORTATION, INFO, 2, precision, 49, 0.4081633
TRANSPORTATION, INFO, 2, recall, 132, 0.1515152
TRANSPORTATION, INFO, 2, f1, 161, 0.2209945
TRANSPORTATION, FROM, 2, acc, 145, 0.0965517
TRANSPORTATION, FROM, 2, precision, 89, 0.1573034
TRANSPORTATION, FROM, 2, recall, 123, 0.1138211
TRANSPORTATION, FROM, 2, f1, 198, 0.1320755
TRANSPORTATION, TO, 2, acc, 139, 0.1654676
TRANSPORTATION, TO, 2, precision, 79, 0.2911392
TRANSPORTATION, TO, 2, recall, 128, 0.1796875
TRANSPORTATION, TO, 2, f1, 184, 0.2222222
TRANSPORTATION, STATION, 2, acc, 27, 0.0000000
TRANSPORTATION, STATION, 2, precision, 0, -
TRANSPORTATION, STATION, 2, recall, 27, 0.0000000
TRANSPORTATION, STATION, 2, f1, 27, -
TRANSPORTATION, LINE, 2, acc, 30, 0.1333333
TRANSPORTATION, LINE, 2, precision, 7, 0.5714286
TRANSPORTATION, LINE, 2, recall, 31, 0.1290323
TRANSPORTATION, LINE, 2, f1, 34, 0.2105263
TRANSPORTATION, TYPE, 2, acc, 220, 0.5000000
TRANSPORTATION, TYPE, 2, precision, 176, 0.6534091
TRANSPORTATION, TYPE, 2, recall, 209, 0.5502392
TRANSPORTATION, TYPE, 2, f1, 270, 0.5974026
TRANSPORTATION, TICKET, 2, acc, 5, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 0, -
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 5, -
TRANSPORTATION, all, 2, acc, 231, 0.0476190
TRANSPORTATION, all, 2, precision, 400, 0.4400000
TRANSPORTATION, all, 2, recall, 655, 0.2687023
TRANSPORTATION, all, 2, f1, 879, 0.3336493
SHOPPING, INFO, 2, acc, 50, 0.1600000
SHOPPING, INFO, 2, precision, 17, 0.5882353
SHOPPING, INFO, 2, recall, 52, 0.1923077
SHOPPING, INFO, 2, f1, 59, 0.2898551
SHOPPING, TYPE_OF_PLACE, 2, acc, 43, 0.3255814
SHOPPING, TYPE_OF_PLACE, 2, precision, 28, 0.5000000
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.4000000
SHOPPING, TYPE_OF_PLACE, 2, f1, 49, 0.4444444
SHOPPING, PLACE, 2, acc, 39, 0.1025641
SHOPPING, PLACE, 2, precision, 20, 0.2500000
SHOPPING, PLACE, 2, recall, 28, 0.1785714
SHOPPING, PLACE, 2, f1, 43, 0.2083333
SHOPPING, NEIGHBOURHOOD, 2, acc, 40, 0.4000000
SHOPPING, NEIGHBOURHOOD, 2, precision, 21, 0.7619048
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.4444444
SHOPPING, NEIGHBOURHOOD, 2, f1, 41, 0.5614035
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0694444
SHOPPING, all, 2, precision, 86, 0.5232558
SHOPPING, all, 2, recall, 151, 0.2980132
SHOPPING, all, 2, f1, 192, 0.3797468
ACCOMMODATION, INFO, 2, acc, 97, 0.2371134
ACCOMMODATION, INFO, 2, precision, 39, 0.6666667
ACCOMMODATION, INFO, 2, recall, 104, 0.2500000
ACCOMMODATION, INFO, 2, f1, 117, 0.3636364
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 62, 0.1612903
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 59, 0.1694915
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.6250000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 65, 0.2666667
ACCOMMODATION, PLACE, 2, acc, 98, 0.0612245
ACCOMMODATION, PLACE, 2, precision, 23, 0.2608696
ACCOMMODATION, PLACE, 2, recall, 97, 0.0618557
ACCOMMODATION, PLACE, 2, f1, 114, 0.1000000
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 26, 0.1538462
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 11, 0.3636364
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2105263
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 26, 0.2666667
ACCOMMODATION, all, 2, acc, 118, 0.0254237
ACCOMMODATION, all, 2, precision, 132, 0.3484848
ACCOMMODATION, all, 2, recall, 236, 0.1949153
ACCOMMODATION, all, 2, f1, 322, 0.2500000
basic,total_wall_time,,,,0.1
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,6.72133351257e-06
basic,dataset,,,,dstc5_test
