topic, slot, schedule, stat, N, result
TRANSPORTATION, all, 1, f1, 8287, 0.2789200
SHOPPING, INFO, 1, acc, 601, 0.1680532
SHOPPING, INFO, 1, precision, 218, 0.5275229
SHOPPING, INFO, 1, recall, 603, 0.1907131
SHOPPING, INFO, 1, f1, 706, 0.2801462
SHOPPING, TYPE_OF_PLACE, 1, acc, 490, 0.2061224
SHOPPING, TYPE_OF_PLACE, 1, precision, 326, 0.3098160
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.3051360
SHOPPING, TYPE_OF_PLACE, 1, f1, 556, 0.3074581
SHOPPING, PLACE, 1, acc, 435, 0.1310345
SHOPPING, PLACE, 1, precision, 314, 0.2324841
SHOPPING, PLACE, 1, recall, 277, 0.2635379
SHOPPING, PLACE, 1, f1, 518, 0.2470389
SHOPPING, NEIGHBOURHOOD, 1, acc, 411, 0.3138686
SHOPPING, NEIGHBOURHOOD, 1, precision, 214, 0.6028037
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.3909091
SHOPPING, NEIGHBOURHOOD, 1, f1, 415, 0.4742647
SHOPPING, TIME, 1, acc, 0, -
SHOPPING, TIME, 1, precision, 0, -
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 0, -
SHOPPING, all, 1, acc, 745, 0.0536913
SHOPPING, all, 1, precision, 1072, 0.3899254
SHOPPING, all, 1, recall, 1541, 0.2712524
SHOPPING, all, 1, f1, 2195, 0.3199388
ACCOMMODATION, INFO, 1, acc, 854, 0.2599532
ACCOMMODATION, INFO, 1, precision, 361, 0.7146814
ACCOMMODATION, INFO, 1, recall, 917, 0.2813522
ACCOMMODATION, INFO, 1, f1, 1020, 0.4037559
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 501, 0.1477046
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 468, 0.1581197
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.5285714
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 534, 0.2434211
ACCOMMODATION, PLACE, 1, acc, 913, 0.0668127
ACCOMMODATION, PLACE, 1, precision, 510, 0.1196078
ACCOMMODATION, PLACE, 1, recall, 782, 0.0780051
ACCOMMODATION, PLACE, 1, f1, 1231, 0.0944272
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 238, 0.2436975
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 159, 0.3647799
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.4233577
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 238, 0.3918919
ACCOMMODATION, all, 1, acc, 973, 0.0092497
ACCOMMODATION, all, 1, precision, 1498, 0.3010681
ACCOMMODATION, all, 1, recall, 1976, 0.2282389
ACCOMMODATION, all, 1, f1, 3023, 0.2596431
all, all, 2, acc, 1307, 0.0382555
all, all, 2, precision, 2301, 0.4063451
all, all, 2, recall, 2993, 0.3123956
all, all, 2, f1, 4359, 0.3532301
FOOD, INFO, 2, acc, 191, 0.3455497
FOOD, INFO, 2, precision, 132, 0.5833333
FOOD, INFO, 2, recall, 178, 0.4325843
FOOD, INFO, 2, f1, 233, 0.4967742
FOOD, CUISINE, 2, acc, 105, 0.1809524
FOOD, CUISINE, 2, precision, 67, 0.3283582
FOOD, CUISINE, 2, recall, 75, 0.2933333
FOOD, CUISINE, 2, f1, 120, 0.3098592
FOOD, TYPE_OF_PLACE, 2, acc, 77, 0.1818182
FOOD, TYPE_OF_PLACE, 2, precision, 60, 0.2500000
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.4166667
FOOD, TYPE_OF_PLACE, 2, f1, 81, 0.3125000
FOOD, DRINK, 2, acc, 31, 0.1935484
FOOD, DRINK, 2, precision, 28, 0.2142857
FOOD, DRINK, 2, recall, 10, 0.6000000
FOOD, DRINK, 2, f1, 32, 0.3157895
FOOD, PLACE, 2, acc, 105, 0.0761905
FOOD, PLACE, 2, precision, 61, 0.1311475
FOOD, PLACE, 2, recall, 65, 0.1230769
FOOD, PLACE, 2, f1, 118, 0.1269841
FOOD, MEAL_TIME, 2, acc, 15, 0.0000000
FOOD, MEAL_TIME, 2, precision, 15, 0.0666667
FOOD, MEAL_TIME, 2, recall, 3, 0.3333333
FOOD, MEAL_TIME, 2, f1, 17, 0.1111111
FOOD, DISH, 2, acc, 171, 0.2397661
FOOD, DISH, 2, precision, 80, 0.5375000
FOOD, DISH, 2, recall, 174, 0.2471264
FOOD, DISH, 2, f1, 211, 0.3385827
FOOD, NEIGHBOURHOOD, 2, acc, 38, 0.2894737
FOOD, NEIGHBOURHOOD, 2, precision, 20, 0.5500000
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.3666667
FOOD, NEIGHBOURHOOD, 2, f1, 39, 0.4400000
FOOD, all, 2, acc, 272, 0.0330882
FOOD, all, 2, precision, 463, 0.3952484
FOOD, all, 2, recall, 571, 0.3204904
FOOD, all, 2, f1, 851, 0.3539652
ATTRACTION, INFO, 2, acc, 453, 0.2163355
ATTRACTION, INFO, 2, precision, 269, 0.4758364
ATTRACTION, INFO, 2, recall, 465, 0.2752688
ATTRACTION, INFO, 2, f1, 606, 0.3487738
ATTRACTION, TYPE_OF_PLACE, 2, acc, 256, 0.2460938
ATTRACTION, TYPE_OF_PLACE, 2, precision, 206, 0.3252427
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.4890511
ATTRACTION, TYPE_OF_PLACE, 2, f1, 276, 0.3906706
ATTRACTION, ACTIVITY, 2, acc, 183, 0.1857923
ATTRACTION, ACTIVITY, 2, precision, 121, 0.3223140
ATTRACTION, ACTIVITY, 2, recall, 125, 0.3120000
ATTRACTION, ACTIVITY, 2, f1, 207, 0.3170732
ATTRACTION, PLACE, 2, acc, 460, 0.2521739
ATTRACTION, PLACE, 2, precision, 230, 0.5391304
ATTRACTION, PLACE, 2, recall, 423, 0.2931442
ATTRACTION, PLACE, 2, f1, 529, 0.3797856
ATTRACTION, TIME, 2, acc, 48, 0.1250000
ATTRACTION, TIME, 2, precision, 36, 0.1666667
ATTRACTION, TIME, 2, recall, 31, 0.1935484
ATTRACTION, TIME, 2, f1, 61, 0.1791045
ATTRACTION, NEIGHBOURHOOD, 2, acc, 214, 0.3644860
ATTRACTION, NEIGHBOURHOOD, 2, precision, 118, 0.6949153
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4120603
ATTRACTION, NEIGHBOURHOOD, 2, f1, 235, 0.5173502
ATTRACTION, all, 2, acc, 614, 0.0521173
ATTRACTION, all, 2, precision, 980, 0.4551020
ATTRACTION, all, 2, recall, 1380, 0.3231884
ATTRACTION, all, 2, f1, 1914, 0.3779661
TRANSPORTATION, INFO, 2, acc, 145, 0.1793103
TRANSPORTATION, INFO, 2, precision, 60, 0.4666667
TRANSPORTATION, INFO, 2, recall, 132, 0.2121212
TRANSPORTATION, INFO, 2, f1, 164, 0.2916667
TRANSPORTATION, FROM, 2, acc, 140, 0.0928571
TRANSPORTATION, FROM, 2, precision, 84, 0.1547619
TRANSPORTATION, FROM, 2, recall, 123, 0.1056911
TRANSPORTATION, FROM, 2, f1, 194, 0.1256039
TRANSPORTATION, TO, 2, acc, 144, 0.1944444
TRANSPORTATION, TO, 2, precision, 91, 0.3076923
TRANSPORTATION, TO, 2, recall, 128, 0.2187500
TRANSPORTATION, TO, 2, f1, 191, 0.2557078
TRANSPORTATION, STATION, 2, acc, 144, 0.0833333
TRANSPORTATION, STATION, 2, precision, 140, 0.0857143
TRANSPORTATION, STATION, 2, recall, 27, 0.4444444
TRANSPORTATION, STATION, 2, f1, 155, 0.1437126
TRANSPORTATION, LINE, 2, acc, 29, 0.1379310
TRANSPORTATION, LINE, 2, precision, 7, 0.5714286
TRANSPORTATION, LINE, 2, recall, 31, 0.1290323
TRANSPORTATION, LINE, 2, f1, 34, 0.2105263
TRANSPORTATION, TYPE, 2, acc, 214, 0.4579439
TRANSPORTATION, TYPE, 2, precision, 134, 0.7686567
TRANSPORTATION, TYPE, 2, recall, 209, 0.4928230
TRANSPORTATION, TYPE, 2, f1, 240, 0.6005831
TRANSPORTATION, TICKET, 2, acc, 9, 0.1111111
TRANSPORTATION, TICKET, 2, precision, 5, 0.2000000
TRANSPORTATION, TICKET, 2, recall, 5, 0.2000000
TRANSPORTATION, TICKET, 2, f1, 9, 0.2000000
TRANSPORTATION, all, 2, acc, 231, 0.0216450
TRANSPORTATION, all, 2, precision, 521, 0.3627639
TRANSPORTATION, all, 2, recall, 655, 0.2885496
TRANSPORTATION, all, 2, f1, 987, 0.3214286
SHOPPING, INFO, 2, acc, 51, 0.1960784
SHOPPING, INFO, 2, precision, 21, 0.6190476
SHOPPING, INFO, 2, recall, 52, 0.2500000
SHOPPING, INFO, 2, f1, 60, 0.3561644
SHOPPING, TYPE_OF_PLACE, 2, acc, 53, 0.3396226
SHOPPING, TYPE_OF_PLACE, 2, precision, 43, 0.4186047
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.5142857
SHOPPING, TYPE_OF_PLACE, 2, f1, 60, 0.4615385
SHOPPING, PLACE, 2, acc, 51, 0.1372549
SHOPPING, PLACE, 2, precision, 41, 0.1951220
SHOPPING, PLACE, 2, recall, 28, 0.2857143
SHOPPING, PLACE, 2, f1, 61, 0.2318841
SHOPPING, NEIGHBOURHOOD, 2, acc, 43, 0.5116279
SHOPPING, NEIGHBOURHOOD, 2, precision, 31, 0.7096774
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.6111111
SHOPPING, NEIGHBOURHOOD, 2, f1, 45, 0.6567164
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0416667
SHOPPING, all, 2, precision, 136, 0.4485294
SHOPPING, all, 2, recall, 151, 0.4039735
SHOPPING, all, 2, f1, 226, 0.4250871
ACCOMMODATION, INFO, 2, acc, 99, 0.2424242
ACCOMMODATION, INFO, 2, precision, 49, 0.6326531
ACCOMMODATION, INFO, 2, recall, 104, 0.2980769
ACCOMMODATION, INFO, 2, f1, 122, 0.4052288
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 66, 0.1818182
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 65, 0.1846154
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.7500000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 69, 0.2962963
ACCOMMODATION, PLACE, 2, acc, 113, 0.0796460
ACCOMMODATION, PLACE, 2, precision, 70, 0.1285714
ACCOMMODATION, PLACE, 2, recall, 97, 0.0927835
ACCOMMODATION, PLACE, 2, f1, 158, 0.1077844
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 32, 0.1250000
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 17, 0.2352941
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2105263
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 32, 0.2222222
ACCOMMODATION, all, 2, acc, 118, 0.0084746
ACCOMMODATION, all, 2, precision, 201, 0.2786070
ACCOMMODATION, all, 2, recall, 236, 0.2372881
ACCOMMODATION, all, 2, f1, 381, 0.2562929
basic,total_wall_time,,,,0.1
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,6.72133351257e-06
basic,dataset,,,,dstc5_test
