topic, slot, schedule, stat, N, result
all, all, 1, acc, 12290, 0.0491456
all, all, 1, precision, 13464, 0.4683601
all, all, 1, recall, 28749, 0.2193468
all, all, 1, f1, 35907, 0.2987705
FOOD, INFO, 1, acc, 1946, 0.3021583
FOOD, INFO, 1, precision, 1086, 0.6261510
FOOD, INFO, 1, recall, 1945, 0.3496144
FOOD, INFO, 1, f1, 2351, 0.4486968
FOOD, CUISINE, 1, acc, 776, 0.1288660
FOOD, CUISINE, 1, precision, 328, 0.3323171
FOOD, CUISINE, 1, recall, 673, 0.1619614
FOOD, CUISINE, 1, f1, 892, 0.2177822
FOOD, TYPE_OF_PLACE, 1, acc, 418, 0.1722488
FOOD, TYPE_OF_PLACE, 1, precision, 133, 0.5789474
FOOD, TYPE_OF_PLACE, 1, recall, 378, 0.2037037
FOOD, TYPE_OF_PLACE, 1, f1, 434, 0.3013699
FOOD, DRINK, 1, acc, 119, 0.0000000
FOOD, DRINK, 1, precision, 7, 0.0000000
FOOD, DRINK, 1, recall, 112, 0.0000000
FOOD, DRINK, 1, f1, 119, -
FOOD, PLACE, 1, acc, 652, 0.0429448
FOOD, PLACE, 1, precision, 224, 0.1250000
FOOD, PLACE, 1, recall, 527, 0.0531309
FOOD, PLACE, 1, f1, 723, 0.0745672
FOOD, MEAL_TIME, 1, acc, 181, 0.0055249
FOOD, MEAL_TIME, 1, precision, 173, 0.0751445
FOOD, MEAL_TIME, 1, recall, 46, 0.2826087
FOOD, MEAL_TIME, 1, f1, 206, 0.1187215
FOOD, DISH, 1, acc, 1900, 0.1984211
FOOD, DISH, 1, precision, 1266, 0.3041074
FOOD, DISH, 1, recall, 1865, 0.2064343
FOOD, DISH, 1, f1, 2746, 0.2459278
FOOD, NEIGHBOURHOOD, 1, acc, 348, 0.2471264
FOOD, NEIGHBOURHOOD, 1, precision, 129, 0.6666667
FOOD, NEIGHBOURHOOD, 1, recall, 310, 0.2774194
FOOD, NEIGHBOURHOOD, 1, f1, 353, 0.3917995
FOOD, all, 1, acc, 2683, 0.0484532
FOOD, all, 1, precision, 3346, 0.4118350
FOOD, all, 1, recall, 5856, 0.2353142
FOOD, all, 1, f1, 7824, 0.2995001
ATTRACTION, INFO, 1, acc, 4630, 0.2088553
ATTRACTION, INFO, 1, precision, 2438, 0.5020509
ATTRACTION, INFO, 1, recall, 4948, 0.2473727
ATTRACTION, INFO, 1, f1, 6162, 0.3314379
ATTRACTION, TYPE_OF_PLACE, 1, acc, 1647, 0.2380085
ATTRACTION, TYPE_OF_PLACE, 1, precision, 789, 0.5145754
ATTRACTION, TYPE_OF_PLACE, 1, recall, 1388, 0.2925072
ATTRACTION, TYPE_OF_PLACE, 1, f1, 1771, 0.3729904
ATTRACTION, ACTIVITY, 1, acc, 1233, 0.0235199
ATTRACTION, ACTIVITY, 1, precision, 159, 0.2704403
ATTRACTION, ACTIVITY, 1, recall, 1233, 0.0348743
ATTRACTION, ACTIVITY, 1, f1, 1349, 0.0617816
ATTRACTION, PLACE, 1, acc, 3984, 0.1365462
ATTRACTION, PLACE, 1, precision, 875, 0.6480000
ATTRACTION, PLACE, 1, recall, 3987, 0.1422122
ATTRACTION, PLACE, 1, f1, 4295, 0.2332374
ATTRACTION, TIME, 1, acc, 473, 0.1162791
ATTRACTION, TIME, 1, precision, 339, 0.1681416
ATTRACTION, TIME, 1, recall, 300, 0.1900000
ATTRACTION, TIME, 1, f1, 582, 0.1784038
ATTRACTION, NEIGHBOURHOOD, 1, acc, 1902, 0.3133544
ATTRACTION, NEIGHBOURHOOD, 1, precision, 830, 0.7518072
ATTRACTION, NEIGHBOURHOOD, 1, recall, 1843, 0.3385784
ATTRACTION, NEIGHBOURHOOD, 1, f1, 2049, 0.4668911
ATTRACTION, all, 1, acc, 5949, 0.0517734
ATTRACTION, all, 1, precision, 5430, 0.5379374
ATTRACTION, all, 1, recall, 13699, 0.2132272
ATTRACTION, all, 1, f1, 16208, 0.3054002
TRANSPORTATION, INFO, 1, acc, 1246, 0.1653291
TRANSPORTATION, INFO, 1, precision, 437, 0.4965675
TRANSPORTATION, INFO, 1, recall, 1195, 0.1815900
TRANSPORTATION, INFO, 1, f1, 1415, 0.2659314
TRANSPORTATION, FROM, 1, acc, 1117, 0.0626679
TRANSPORTATION, FROM, 1, precision, 524, 0.1335878
TRANSPORTATION, FROM, 1, recall, 1055, 0.0663507
TRANSPORTATION, FROM, 1, f1, 1509, 0.0886637
TRANSPORTATION, TO, 1, acc, 1157, 0.1080380
TRANSPORTATION, TO, 1, precision, 478, 0.2635983
TRANSPORTATION, TO, 1, recall, 1081, 0.1165587
TRANSPORTATION, TO, 1, f1, 1433, 0.1616421
TRANSPORTATION, STATION, 1, acc, 269, 0.0000000
TRANSPORTATION, STATION, 1, precision, 0, -
TRANSPORTATION, STATION, 1, recall, 269, 0.0000000
TRANSPORTATION, STATION, 1, f1, 269, -
TRANSPORTATION, LINE, 1, acc, 242, 0.0000000
TRANSPORTATION, LINE, 1, precision, 0, -
TRANSPORTATION, LINE, 1, recall, 263, 0.0000000
