topic, slot, schedule, stat, N, result
TRANSPORTATION, STATION, 1, f1, 341, 0.1666667
TRANSPORTATION, LINE, 1, acc, 242, 0.0991736
TRANSPORTATION, LINE, 1, precision, 29, 0.8275862
TRANSPORTATION, LINE, 1, recall, 263, 0.0912548
TRANSPORTATION, LINE, 1, f1, 268, 0.1643836
TRANSPORTATION, TYPE, 1, acc, 1769, 0.3906162
TRANSPORTATION, TYPE, 1, precision, 1166, 0.7281304
TRANSPORTATION, TYPE, 1, recall, 1771, 0.4793902
TRANSPORTATION, TYPE, 1, f1, 2088, 0.5781410
TRANSPORTATION, TICKET, 1, acc, 46, 0.0000000
TRANSPORTATION, TICKET, 1, precision, 3, 0.0000000
TRANSPORTATION, TICKET, 1, recall, 43, 0.0000000
TRANSPORTATION, TICKET, 1, f1, 46, -
TRANSPORTATION, all, 1, acc, 1940, 0.0680412
TRANSPORTATION, all, 1, precision, 3561, 0.3990452
TRANSPORTATION, all, 1, recall, 5677, 0.2503083
TRANSPORTATION, all, 1, f1, 7817, 0.3076423
SHOPPING, INFO, 1, acc, 631, 0.0491284
SHOPPING, INFO, 1, precision, 245, 0.1510204
SHOPPING, INFO, 1, recall, 603, 0.0613599
SHOPPING, INFO, 1, f1, 811, 0.0872642
SHOPPING, TYPE_OF_PLACE, 1, acc, 385, 0.1818182
SHOPPING, TYPE_OF_PLACE, 1, precision, 213, 0.3802817
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.2447130
SHOPPING, TYPE_OF_PLACE, 1, f1, 463, 0.2977941
SHOPPING, PLACE, 1, acc, 398, 0.0703518
SHOPPING, PLACE, 1, precision, 207, 0.2173913
SHOPPING, PLACE, 1, recall, 277, 0.1624549
SHOPPING, PLACE, 1, f1, 439, 0.1859504
SHOPPING, NEIGHBOURHOOD, 1, acc, 397, 0.3576826
SHOPPING, NEIGHBOURHOOD, 1, precision, 216, 0.6574074
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.4303030
SHOPPING, NEIGHBOURHOOD, 1, f1, 404, 0.5201465
SHOPPING, TIME, 1, acc, 59, 0.0000000
SHOPPING, TIME, 1, precision, 80, 0.0000000
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 80, -
SHOPPING, all, 1, acc, 745, 0.0134228
SHOPPING, all, 1, precision, 961, 0.3173777
SHOPPING, all, 1, recall, 1541, 0.1979234
SHOPPING, all, 1, f1, 2197, 0.2438050
ACCOMMODATION, INFO, 1, acc, 816, 0.1458333
ACCOMMODATION, INFO, 1, precision, 656, 0.3917683
ACCOMMODATION, INFO, 1, recall, 917, 0.2802617
ACCOMMODATION, INFO, 1, f1, 1316, 0.3267641
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 553, 0.1518987
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 597, 0.1407035
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.6000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 653, 0.2279512
ACCOMMODATION, PLACE, 1, acc, 740, 0.0337838
ACCOMMODATION, PLACE, 1, precision, 28, 0.8928571
ACCOMMODATION, PLACE, 1, recall, 782, 0.0319693
ACCOMMODATION, PLACE, 1, f1, 785, 0.0617284
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 194, 0.2371134
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 119, 0.3865546
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.3357664
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 210, 0.3593750
ACCOMMODATION, all, 1, acc, 973, 0.0421377
ACCOMMODATION, all, 1, precision, 1400, 0.2942857
ACCOMMODATION, all, 1, recall, 1976, 0.2085020
ACCOMMODATION, all, 1, f1, 2964, 0.2440758
all, all, 2, acc, 1307, 0.0367253
all, all, 2, precision, 3085, 0.2787682
all, all, 2, recall, 2993, 0.2873371
all, all, 2, f1, 5218, 0.2829878
FOOD, INFO, 2, acc, 205, 0.1463415
FOOD, INFO, 2, precision, 154, 0.3051948
FOOD, INFO, 2, recall, 178, 0.2640449
FOOD, INFO, 2, f1, 285, 0.2831325
FOOD, CUISINE, 2, acc, 207, 0.1207729
FOOD, CUISINE, 2, precision, 233, 0.1587983
FOOD, CUISINE, 2, recall, 75, 0.4933333
FOOD, CUISINE, 2, f1, 271, 0.2402597
FOOD, TYPE_OF_PLACE, 2, acc, 50, 0.1200000
FOOD, TYPE_OF_PLACE, 2, precision, 30, 0.3000000
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.2500000
FOOD, TYPE_OF_PLACE, 2, f1, 57, 0.2727273
FOOD, DRINK, 2, acc, 38, 0.1315789
FOOD, DRINK, 2, precision, 41, 0.2195122
FOOD, DRINK, 2, recall, 10, 0.9000000
FOOD, DRINK, 2, f1, 42, 0.3529412
FOOD, PLACE, 2, acc, 88, 0.0681818
FOOD, PLACE, 2, precision, 40, 0.1750000
FOOD, PLACE, 2, recall, 65, 0.1076923
FOOD, PLACE, 2, f1, 98, 0.1333333
FOOD, MEAL_TIME, 2, acc, 12, 0.0000000
FOOD, MEAL_TIME, 2, precision, 14, 0.2142857
FOOD, MEAL_TIME, 2, recall, 3, 1.0000000
FOOD, MEAL_TIME, 2, f1, 14, 0.3529412
FOOD, DISH, 2, acc, 181, 0.1160221
FOOD, DISH, 2, precision, 194, 0.2268041
FOOD, DISH, 2, recall, 174, 0.2528736
FOOD, DISH, 2, f1, 324, 0.2391304
FOOD, NEIGHBOURHOOD, 2, acc, 37, 0.3513514
FOOD, NEIGHBOURHOOD, 2, precision, 21, 0.6190476
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4333333
FOOD, NEIGHBOURHOOD, 2, f1, 38, 0.5098039
FOOD, all, 2, acc, 272, 0.0183824
FOOD, all, 2, precision, 727, 0.2324622
FOOD, all, 2, recall, 571, 0.2959720
FOOD, all, 2, f1, 1129, 0.2604006
ATTRACTION, INFO, 2, acc, 519, 0.0539499
ATTRACTION, INFO, 2, precision, 761, 0.1432326
ATTRACTION, INFO, 2, recall, 465, 0.2344086
ATTRACTION, INFO, 2, f1, 1117, 0.1778140
ATTRACTION, TYPE_OF_PLACE, 2, acc, 265, 0.1811321
ATTRACTION, TYPE_OF_PLACE, 2, precision, 225, 0.2577778
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.4233577
ATTRACTION, TYPE_OF_PLACE, 2, f1, 304, 0.3204420
ATTRACTION, ACTIVITY, 2, acc, 236, 0.1059322
ATTRACTION, ACTIVITY, 2, precision, 204, 0.1666667
ATTRACTION, ACTIVITY, 2, recall, 125, 0.2720000
ATTRACTION, ACTIVITY, 2, f1, 295, 0.2066869
ATTRACTION, PLACE, 2, acc, 412, 0.1577670
ATTRACTION, PLACE, 2, precision, 112, 0.6964286
ATTRACTION, PLACE, 2, recall, 423, 0.1843972
ATTRACTION, PLACE, 2, f1, 457, 0.2915888
ATTRACTION, TIME, 2, acc, 69, 0.1449275
ATTRACTION, TIME, 2, precision, 91, 0.2307692
ATTRACTION, TIME, 2, recall, 31, 0.6774194
ATTRACTION, TIME, 2, f1, 101, 0.3442623
ATTRACTION, NEIGHBOURHOOD, 2, acc, 219, 0.3561644
ATTRACTION, NEIGHBOURHOOD, 2, precision, 134, 0.6641791
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4472362
ATTRACTION, NEIGHBOURHOOD, 2, f1, 244, 0.5345345
ATTRACTION, all, 2, acc, 614, 0.0309446
ATTRACTION, all, 2, precision, 1527, 0.2547479
ATTRACTION, all, 2, recall, 1380, 0.2818841
ATTRACTION, all, 2, f1, 2518, 0.2676299
TRANSPORTATION, INFO, 2, acc, 136, 0.2279412
TRANSPORTATION, INFO, 2, precision, 72, 0.5416667
TRANSPORTATION, INFO, 2, recall, 132, 0.2954545
TRANSPORTATION, INFO, 2, f1, 165, 0.3823529
TRANSPORTATION, FROM, 2, acc, 140, 0.0428571
TRANSPORTATION, FROM, 2, precision, 126, 0.0634921
TRANSPORTATION, FROM, 2, recall, 123, 0.0650407
TRANSPORTATION, FROM, 2, f1, 241, 0.0642570
TRANSPORTATION, TO, 2, acc, 142, 0.1408451
TRANSPORTATION, TO, 2, precision, 122, 0.1885246
TRANSPORTATION, TO, 2, recall, 128, 0.1796875
TRANSPORTATION, TO, 2, f1, 227, 0.1840000
TRANSPORTATION, STATION, 2, acc, 34, 0.1764706
TRANSPORTATION, STATION, 2, precision, 14, 0.4285714
TRANSPORTATION, STATION, 2, recall, 27, 0.2222222
TRANSPORTATION, STATION, 2, f1, 35, 0.2926829
TRANSPORTATION, LINE, 2, acc, 29, 0.1724138
TRANSPORTATION, LINE, 2, precision, 6, 0.8333333
TRANSPORTATION, LINE, 2, recall, 31, 0.1612903
TRANSPORTATION, LINE, 2, f1, 32, 0.2702703
TRANSPORTATION, TYPE, 2, acc, 210, 0.4428571
TRANSPORTATION, TYPE, 2, precision, 154, 0.7467532
TRANSPORTATION, TYPE, 2, recall, 209, 0.5502392
TRANSPORTATION, TYPE, 2, f1, 248, 0.6336088
TRANSPORTATION, TICKET, 2, acc, 6, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 1, 0.0000000
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 6, -
TRANSPORTATION, all, 2, acc, 231, 0.0779221
TRANSPORTATION, all, 2, precision, 495, 0.3959596
TRANSPORTATION, all, 2, recall, 655, 0.2992366
TRANSPORTATION, all, 2, f1, 954, 0.3408696
SHOPPING, INFO, 2, acc, 59, 0.0677966
SHOPPING, INFO, 2, precision, 39, 0.1282051
SHOPPING, INFO, 2, recall, 52, 0.0961538
SHOPPING, INFO, 2, f1, 86, 0.1098901
SHOPPING, TYPE_OF_PLACE, 2, acc, 42, 0.2857143
SHOPPING, TYPE_OF_PLACE, 2, precision, 28, 0.5357143
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.4285714
SHOPPING, TYPE_OF_PLACE, 2, f1, 48, 0.4761905
SHOPPING, PLACE, 2, acc, 47, 0.0851064
SHOPPING, PLACE, 2, precision, 33, 0.1818182
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 55, 0.1967213
SHOPPING, NEIGHBOURHOOD, 2, acc, 43, 0.5348837
SHOPPING, NEIGHBOURHOOD, 2, precision, 33, 0.6969697
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.6388889
SHOPPING, NEIGHBOURHOOD, 2, f1, 46, 0.6666667
SHOPPING, TIME, 2, acc, 4, 0.0000000
SHOPPING, TIME, 2, precision, 5, 0.0000000
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 5, -
SHOPPING, all, 2, acc, 72, 0.0138889
SHOPPING, all, 2, precision, 138, 0.3550725
SHOPPING, all, 2, recall, 151, 0.3245033
SHOPPING, all, 2, f1, 240, 0.3391003
ACCOMMODATION, INFO, 2, acc, 92, 0.1521739
ACCOMMODATION, INFO, 2, precision, 97, 0.3814433
ACCOMMODATION, INFO, 2, recall, 104, 0.3557692
ACCOMMODATION, INFO, 2, f1, 164, 0.3681592
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 73, 0.1643836
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 82, 0.1463415
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.7500000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 86, 0.2448980
ACCOMMODATION, PLACE, 2, acc, 94, 0.0319149
ACCOMMODATION, PLACE, 2, precision, 5, 0.6000000
ACCOMMODATION, PLACE, 2, recall, 97, 0.0309278
ACCOMMODATION, PLACE, 2, f1, 99, 0.0588235
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 27, 0.1851852
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 14, 0.3571429
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2631579
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 28, 0.3030303
ACCOMMODATION, all, 2, acc, 118, 0.0423729
ACCOMMODATION, all, 2, precision, 198, 0.2878788
ACCOMMODATION, all, 2, recall, 236, 0.2415254
ACCOMMODATION, all, 2, f1, 377, 0.2626728
basic,total_wall_time,,,,1665.78164291
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.111962739811
basic,dataset,,,,dstc5_test
