topic, slot, schedule, stat, N, result
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 313, 0.1277955
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 255, 0.1568627
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.2919708
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 352, 0.2040816
ACCOMMODATION, all, 1, acc, 973, 0.0328880
ACCOMMODATION, all, 1, precision, 1024, 0.2099609
ACCOMMODATION, all, 1, recall, 1976, 0.1088057
ACCOMMODATION, all, 1, f1, 2785, 0.1433333
all, all, 2, acc, 1307, 0.0504973
all, all, 2, precision, 1827, 0.3349754
all, all, 2, recall, 2993, 0.2044771
all, all, 2, f1, 4208, 0.2539419
FOOD, INFO, 2, acc, 162, 0.0000000
FOOD, INFO, 2, precision, 11, 0.0000000
FOOD, INFO, 2, recall, 178, 0.0000000
FOOD, INFO, 2, f1, 189, -
FOOD, CUISINE, 2, acc, 77, 0.2077922
FOOD, CUISINE, 2, precision, 37, 0.4594595
FOOD, CUISINE, 2, recall, 75, 0.2266667
FOOD, CUISINE, 2, f1, 95, 0.3035714
FOOD, TYPE_OF_PLACE, 2, acc, 46, 0.1304348
FOOD, TYPE_OF_PLACE, 2, precision, 19, 0.3684211
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.1944444
FOOD, TYPE_OF_PLACE, 2, f1, 48, 0.2545455
FOOD, DRINK, 2, acc, 17, 0.2352941
FOOD, DRINK, 2, precision, 12, 0.3333333
FOOD, DRINK, 2, recall, 10, 0.4000000
FOOD, DRINK, 2, f1, 18, 0.3636364
FOOD, PLACE, 2, acc, 110, 0.0727273
FOOD, PLACE, 2, precision, 81, 0.1111111
FOOD, PLACE, 2, recall, 65, 0.1384615
FOOD, PLACE, 2, f1, 137, 0.1232877
FOOD, MEAL_TIME, 2, acc, 9, 0.0000000
FOOD, MEAL_TIME, 2, precision, 9, 0.1111111
FOOD, MEAL_TIME, 2, recall, 3, 0.3333333
FOOD, MEAL_TIME, 2, f1, 11, 0.1666667
FOOD, DISH, 2, acc, 176, 0.1931818
FOOD, DISH, 2, precision, 91, 0.4725275
FOOD, DISH, 2, recall, 174, 0.2471264
FOOD, DISH, 2, f1, 222, 0.3245283
FOOD, NEIGHBOURHOOD, 2, acc, 41, 0.2682927
FOOD, NEIGHBOURHOOD, 2, precision, 27, 0.4444444
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4000000
FOOD, NEIGHBOURHOOD, 2, f1, 45, 0.4210526
FOOD, all, 2, acc, 272, 0.0404412
FOOD, all, 2, precision, 287, 0.3240418
FOOD, all, 2, recall, 571, 0.1628722
FOOD, all, 2, f1, 765, 0.2167832
ATTRACTION, INFO, 2, acc, 406, 0.0073892
ATTRACTION, INFO, 2, precision, 31, 0.2903226
ATTRACTION, INFO, 2, recall, 465, 0.0193548
ATTRACTION, INFO, 2, f1, 487, 0.0362903
ATTRACTION, TYPE_OF_PLACE, 2, acc, 198, 0.1919192
ATTRACTION, TYPE_OF_PLACE, 2, precision, 121, 0.3471074
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.3065693
ATTRACTION, TYPE_OF_PLACE, 2, f1, 216, 0.3255814
ATTRACTION, ACTIVITY, 2, acc, 167, 0.0778443
ATTRACTION, ACTIVITY, 2, precision, 98, 0.1938776
ATTRACTION, ACTIVITY, 2, recall, 125, 0.1520000
ATTRACTION, ACTIVITY, 2, f1, 204, 0.1704036
ATTRACTION, PLACE, 2, acc, 430, 0.1953488
ATTRACTION, PLACE, 2, precision, 206, 0.5000000
ATTRACTION, PLACE, 2, recall, 423, 0.2434988
ATTRACTION, PLACE, 2, f1, 526, 0.3275040
ATTRACTION, TIME, 2, acc, 54, 0.0925926
ATTRACTION, TIME, 2, precision, 48, 0.1666667
ATTRACTION, TIME, 2, recall, 31, 0.2580645
ATTRACTION, TIME, 2, f1, 71, 0.2025316
ATTRACTION, NEIGHBOURHOOD, 2, acc, 256, 0.3164062
ATTRACTION, NEIGHBOURHOOD, 2, precision, 186, 0.5000000
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4673367
ATTRACTION, NEIGHBOURHOOD, 2, f1, 292, 0.4831169
ATTRACTION, all, 2, acc, 614, 0.0651466
ATTRACTION, all, 2, precision, 690, 0.3971014
ATTRACTION, all, 2, recall, 1380, 0.1985507
ATTRACTION, all, 2, f1, 1796, 0.2647343
TRANSPORTATION, INFO, 2, acc, 126, 0.0634921
TRANSPORTATION, INFO, 2, precision, 11, 0.7272727
TRANSPORTATION, INFO, 2, recall, 132, 0.0606061
TRANSPORTATION, INFO, 2, f1, 135, 0.1118881
TRANSPORTATION, FROM, 2, acc, 157, 0.0509554
TRANSPORTATION, FROM, 2, precision, 194, 0.0721649
TRANSPORTATION, FROM, 2, recall, 123, 0.1138211
TRANSPORTATION, FROM, 2, f1, 303, 0.0883281
TRANSPORTATION, TO, 2, acc, 153, 0.0849673
TRANSPORTATION, TO, 2, precision, 192, 0.1458333
TRANSPORTATION, TO, 2, recall, 128, 0.2187500
TRANSPORTATION, TO, 2, f1, 292, 0.1750000
TRANSPORTATION, STATION, 2, acc, 58, 0.0862069
TRANSPORTATION, STATION, 2, precision, 43, 0.1395349
TRANSPORTATION, STATION, 2, recall, 27, 0.2222222
TRANSPORTATION, STATION, 2, f1, 64, 0.1714286
TRANSPORTATION, LINE, 2, acc, 30, 0.1333333
TRANSPORTATION, LINE, 2, precision, 11, 0.4545455
TRANSPORTATION, LINE, 2, recall, 31, 0.1612903
TRANSPORTATION, LINE, 2, f1, 37, 0.2380952
TRANSPORTATION, TYPE, 2, acc, 210, 0.4523810
TRANSPORTATION, TYPE, 2, precision, 149, 0.7583893
TRANSPORTATION, TYPE, 2, recall, 209, 0.5406699
TRANSPORTATION, TYPE, 2, f1, 245, 0.6312849
TRANSPORTATION, TICKET, 2, acc, 5, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 0, -
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 5, -
TRANSPORTATION, all, 2, acc, 231, 0.0476190
TRANSPORTATION, all, 2, precision, 600, 0.2900000
TRANSPORTATION, all, 2, recall, 655, 0.2656489
TRANSPORTATION, all, 2, f1, 1081, 0.2772908
SHOPPING, INFO, 2, acc, 45, 0.0222222
SHOPPING, INFO, 2, precision, 1, 1.0000000
SHOPPING, INFO, 2, recall, 52, 0.0192308
SHOPPING, INFO, 2, f1, 52, 0.0377358
SHOPPING, TYPE_OF_PLACE, 2, acc, 41, 0.1951220
SHOPPING, TYPE_OF_PLACE, 2, precision, 23, 0.4347826
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.2857143
SHOPPING, TYPE_OF_PLACE, 2, f1, 48, 0.3448276
SHOPPING, PLACE, 2, acc, 47, 0.0851064
SHOPPING, PLACE, 2, precision, 44, 0.1363636
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 66, 0.1666667
SHOPPING, NEIGHBOURHOOD, 2, acc, 43, 0.5116279
SHOPPING, NEIGHBOURHOOD, 2, precision, 34, 0.6764706
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.6388889
SHOPPING, NEIGHBOURHOOD, 2, f1, 47, 0.6571429
SHOPPING, TIME, 2, acc, 3, 0.0000000
SHOPPING, TIME, 2, precision, 3, 0.0000000
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 3, -
SHOPPING, all, 2, acc, 72, 0.0000000
SHOPPING, all, 2, precision, 105, 0.3809524
SHOPPING, all, 2, recall, 151, 0.2649007
SHOPPING, all, 2, f1, 216, 0.3125000
ACCOMMODATION, INFO, 2, acc, 89, 0.0112360
ACCOMMODATION, INFO, 2, precision, 1, 1.0000000
ACCOMMODATION, INFO, 2, recall, 104, 0.0096154
ACCOMMODATION, INFO, 2, f1, 104, 0.0190476
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 73, 0.1643836
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 75, 0.1600000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.7500000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 79, 0.2637363
ACCOMMODATION, PLACE, 2, acc, 101, 0.1188119
ACCOMMODATION, PLACE, 2, precision, 36, 0.3888889
ACCOMMODATION, PLACE, 2, recall, 97, 0.1443299
ACCOMMODATION, PLACE, 2, f1, 119, 0.2105263
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 43, 0.0930233
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 33, 0.1212121
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2105263
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 48, 0.1538462
ACCOMMODATION, all, 2, acc, 118, 0.0338983
ACCOMMODATION, all, 2, precision, 145, 0.2137931
ACCOMMODATION, all, 2, recall, 236, 0.1313559
ACCOMMODATION, all, 2, f1, 350, 0.1627297
basic,total_wall_time,,,,261.5342803
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.0175785912287
basic,dataset,,,,dstc5_test
