topic, slot, schedule, stat, N, result
FOOD, PLACE, 2, f1, 68, -
FOOD, MEAL_TIME, 2, acc, 1, 0.0000000
FOOD, MEAL_TIME, 2, precision, 0, -
FOOD, MEAL_TIME, 2, recall, 3, 0.0000000
FOOD, MEAL_TIME, 2, f1, 3, -
FOOD, DISH, 2, acc, 172, 0.2267442
FOOD, DISH, 2, precision, 93, 0.5698925
FOOD, DISH, 2, recall, 174, 0.3045977
FOOD, DISH, 2, f1, 214, 0.3970037
FOOD, NEIGHBOURHOOD, 2, acc, 30, 0.0666667
FOOD, NEIGHBOURHOOD, 2, precision, 3, 0.6666667
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.0666667
FOOD, NEIGHBOURHOOD, 2, f1, 31, 0.1212121
FOOD, all, 2, acc, 272, 0.0845588
FOOD, all, 2, precision, 259, 0.5945946
FOOD, all, 2, recall, 571, 0.2697023
FOOD, all, 2, f1, 676, 0.3710843
ATTRACTION, INFO, 2, acc, 451, 0.2682927
ATTRACTION, INFO, 2, precision, 396, 0.5631313
ATTRACTION, INFO, 2, recall, 465, 0.4795699
ATTRACTION, INFO, 2, f1, 638, 0.5180023
ATTRACTION, TYPE_OF_PLACE, 2, acc, 166, 0.3313253
ATTRACTION, TYPE_OF_PLACE, 2, precision, 103, 0.5436893
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.4087591
ATTRACTION, TYPE_OF_PLACE, 2, f1, 184, 0.4666667
ATTRACTION, ACTIVITY, 2, acc, 178, 0.1741573
ATTRACTION, ACTIVITY, 2, precision, 120, 0.3416667
ATTRACTION, ACTIVITY, 2, recall, 125, 0.3280000
ATTRACTION, ACTIVITY, 2, f1, 204, 0.3346939
ATTRACTION, PLACE, 2, acc, 460, 0.2934783
ATTRACTION, PLACE, 2, precision, 454, 0.4427313
ATTRACTION, PLACE, 2, recall, 423, 0.4751773
ATTRACTION, PLACE, 2, f1, 676, 0.4583808
ATTRACTION, TIME, 2, acc, 30, 0.0666667
ATTRACTION, TIME, 2, precision, 9, 0.5555556
ATTRACTION, TIME, 2, recall, 31, 0.1612903
ATTRACTION, TIME, 2, f1, 35, 0.2500000
ATTRACTION, NEIGHBOURHOOD, 2, acc, 204, 0.3872549
ATTRACTION, NEIGHBOURHOOD, 2, precision, 115, 0.7652174
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4422111
ATTRACTION, NEIGHBOURHOOD, 2, f1, 226, 0.5605096
ATTRACTION, all, 2, acc, 614, 0.0977199
ATTRACTION, all, 2, precision, 1197, 0.5129490
ATTRACTION, all, 2, recall, 1380, 0.4449275
ATTRACTION, all, 2, f1, 1963, 0.4765231
TRANSPORTATION, INFO, 2, acc, 139, 0.2733813
TRANSPORTATION, INFO, 2, precision, 66, 0.6515152
TRANSPORTATION, INFO, 2, recall, 132, 0.3257576
TRANSPORTATION, INFO, 2, f1, 155, 0.4343434
TRANSPORTATION, FROM, 2, acc, 140, 0.0857143
TRANSPORTATION, FROM, 2, precision, 78, 0.2435897
TRANSPORTATION, FROM, 2, recall, 123, 0.1544715
TRANSPORTATION, FROM, 2, f1, 182, 0.1890547
TRANSPORTATION, TO, 2, acc, 140, 0.1285714
TRANSPORTATION, TO, 2, precision, 91, 0.3186813
TRANSPORTATION, TO, 2, recall, 128, 0.2265625
TRANSPORTATION, TO, 2, f1, 190, 0.2648402
TRANSPORTATION, STATION, 2, acc, 28, 0.1071429
TRANSPORTATION, STATION, 2, precision, 4, 0.7500000
TRANSPORTATION, STATION, 2, recall, 27, 0.1111111
TRANSPORTATION, STATION, 2, f1, 28, 0.1935484
TRANSPORTATION, LINE, 2, acc, 29, 0.3103448
TRANSPORTATION, LINE, 2, precision, 19, 0.6842105
TRANSPORTATION, LINE, 2, recall, 31, 0.4193548
TRANSPORTATION, LINE, 2, f1, 37, 0.5200000
TRANSPORTATION, TYPE, 2, acc, 217, 0.6958525
TRANSPORTATION, TYPE, 2, precision, 197, 0.8274112
TRANSPORTATION, TYPE, 2, recall, 209, 0.7799043
TRANSPORTATION, TYPE, 2, f1, 243, 0.8029557
TRANSPORTATION, TICKET, 2, acc, 5, 0.2000000
TRANSPORTATION, TICKET, 2, precision, 1, 1.0000000
TRANSPORTATION, TICKET, 2, recall, 5, 0.2000000
TRANSPORTATION, TICKET, 2, f1, 5, 0.3333333
TRANSPORTATION, all, 2, acc, 231, 0.0865801
TRANSPORTATION, all, 2, precision, 456, 0.5942982
TRANSPORTATION, all, 2, recall, 655, 0.4137405
TRANSPORTATION, all, 2, f1, 840, 0.4878488
SHOPPING, INFO, 2, acc, 46, 0.2173913
SHOPPING, INFO, 2, precision, 12, 0.9166667
SHOPPING, INFO, 2, recall, 52, 0.2115385
SHOPPING, INFO, 2, f1, 53, 0.3437500
SHOPPING, TYPE_OF_PLACE, 2, acc, 45, 0.4000000
SHOPPING, TYPE_OF_PLACE, 2, precision, 33, 0.6060606
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.5714286
SHOPPING, TYPE_OF_PLACE, 2, f1, 48, 0.5882353
SHOPPING, PLACE, 2, acc, 30, 0.2000000
SHOPPING, PLACE, 2, precision, 14, 0.4285714
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 36, 0.2857143
SHOPPING, NEIGHBOURHOOD, 2, acc, 39, 0.1282051
SHOPPING, NEIGHBOURHOOD, 2, precision, 12, 0.5833333
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.1944444
SHOPPING, NEIGHBOURHOOD, 2, f1, 41, 0.2916667
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0694444
SHOPPING, all, 2, precision, 71, 0.6197183
SHOPPING, all, 2, recall, 151, 0.2913907
SHOPPING, all, 2, f1, 178, 0.3963964
ACCOMMODATION, INFO, 2, acc, 93, 0.4193548
ACCOMMODATION, INFO, 2, precision, 77, 0.7532468
ACCOMMODATION, INFO, 2, recall, 104, 0.5576923
ACCOMMODATION, INFO, 2, f1, 123, 0.6408840
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 21, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 8, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 24, -
ACCOMMODATION, PLACE, 2, acc, 94, 0.0425532
ACCOMMODATION, PLACE, 2, precision, 41, 0.0975610
ACCOMMODATION, PLACE, 2, recall, 97, 0.0412371
ACCOMMODATION, PLACE, 2, f1, 134, 0.0579710
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 24, 0.2083333
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 10, 0.5000000
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2631579
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 24, 0.3448276
ACCOMMODATION, all, 2, acc, 118, 0.0508475
ACCOMMODATION, all, 2, precision, 136, 0.4926471
ACCOMMODATION, all, 2, recall, 236, 0.2838983
ACCOMMODATION, all, 2, f1, 305, 0.3602151
basic,total_wall_time,,,,389.208821058
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.0261600229237
basic,dataset,,,,dstc5_test
