topic, slot, schedule, stat, N, result
TRANSPORTATION, TYPE, 1, f1, 2060, 0.7649880
TRANSPORTATION, TICKET, 1, acc, 50, 0.3400000
TRANSPORTATION, TICKET, 1, precision, 24, 0.7083333
TRANSPORTATION, TICKET, 1, recall, 43, 0.3953488
TRANSPORTATION, TICKET, 1, f1, 50, 0.5074627
TRANSPORTATION, all, 1, acc, 1940, 0.0695876
TRANSPORTATION, all, 1, precision, 3902, 0.5322911
TRANSPORTATION, all, 1, recall, 5677, 0.3658623
TRANSPORTATION, all, 1, f1, 7502, 0.4336570
SHOPPING, INFO, 1, acc, 555, 0.2018018
SHOPPING, INFO, 1, precision, 167, 0.7544910
SHOPPING, INFO, 1, recall, 603, 0.2089552
SHOPPING, INFO, 1, f1, 644, 0.3272727
SHOPPING, TYPE_OF_PLACE, 1, acc, 457, 0.3063457
SHOPPING, TYPE_OF_PLACE, 1, precision, 306, 0.4575163
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.4229607
SHOPPING, TYPE_OF_PLACE, 1, f1, 497, 0.4395604
SHOPPING, PLACE, 1, acc, 304, 0.1611842
SHOPPING, PLACE, 1, precision, 113, 0.4778761
SHOPPING, PLACE, 1, recall, 277, 0.1949458
SHOPPING, PLACE, 1, f1, 336, 0.2769231
SHOPPING, NEIGHBOURHOOD, 1, acc, 345, 0.0956522
SHOPPING, NEIGHBOURHOOD, 1, precision, 63, 0.6031746
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.1151515
SHOPPING, NEIGHBOURHOOD, 1, f1, 355, 0.1933842
SHOPPING, TIME, 1, acc, 0, -
SHOPPING, TIME, 1, precision, 0, -
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 0, -
SHOPPING, all, 1, acc, 745, 0.0644295
SHOPPING, all, 1, precision, 649, 0.5516179
SHOPPING, all, 1, recall, 1541, 0.2323167
SHOPPING, all, 1, f1, 1832, 0.3269406
ACCOMMODATION, INFO, 1, acc, 844, 0.4182464
ACCOMMODATION, INFO, 1, precision, 674, 0.6795252
ACCOMMODATION, INFO, 1, recall, 917, 0.4994547
ACCOMMODATION, INFO, 1, f1, 1133, 0.5757385
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 172, 0.0058140
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 41, 0.0243902
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0071429
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 180, 0.0110497
ACCOMMODATION, PLACE, 1, acc, 778, 0.0282776
ACCOMMODATION, PLACE, 1, precision, 259, 0.0926641
ACCOMMODATION, PLACE, 1, recall, 782, 0.0306905
ACCOMMODATION, PLACE, 1, f1, 1017, 0.0461095
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 212, 0.1556604
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 111, 0.2972973
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.2408759
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 215, 0.2661290
ACCOMMODATION, all, 1, acc, 973, 0.0441932
ACCOMMODATION, all, 1, precision, 1085, 0.4755760
ACCOMMODATION, all, 1, recall, 1976, 0.2611336
ACCOMMODATION, all, 1, f1, 2545, 0.3371447
all, all, 2, acc, 1307, 0.0964040
all, all, 2, precision, 2208, 0.5217391
all, all, 2, recall, 2993, 0.3848981
all, all, 2, f1, 4049, 0.4429917
FOOD, INFO, 2, acc, 169, 0.3195266
FOOD, INFO, 2, precision, 80, 0.7500000
FOOD, INFO, 2, recall, 178, 0.3370787
FOOD, INFO, 2, f1, 198, 0.4651163
FOOD, CUISINE, 2, acc, 79, 0.1898734
FOOD, CUISINE, 2, precision, 35, 0.4571429
FOOD, CUISINE, 2, recall, 75, 0.2133333
FOOD, CUISINE, 2, f1, 94, 0.2909091
FOOD, TYPE_OF_PLACE, 2, acc, 41, 0.2926829
FOOD, TYPE_OF_PLACE, 2, precision, 24, 0.6250000
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.4166667
FOOD, TYPE_OF_PLACE, 2, f1, 45, 0.5000000
FOOD, DRINK, 2, acc, 10, 0.1000000
FOOD, DRINK, 2, precision, 1, 1.0000000
FOOD, DRINK, 2, recall, 10, 0.1000000
FOOD, DRINK, 2, f1, 10, 0.1818182
FOOD, PLACE, 2, acc, 63, 0.0000000
FOOD, PLACE, 2, precision, 1, 0.0000000
FOOD, PLACE, 2, recall, 65, 0.0000000
FOOD, PLACE, 2, f1, 66, -
FOOD, MEAL_TIME, 2, acc, 1, 0.0000000
FOOD, MEAL_TIME, 2, precision, 0, -
FOOD, MEAL_TIME, 2, recall, 3, 0.0000000
FOOD, MEAL_TIME, 2, f1, 3, -
FOOD, DISH, 2, acc, 170, 0.2352941
FOOD, DISH, 2, precision, 91, 0.5824176
FOOD, DISH, 2, recall, 174, 0.3045977
FOOD, DISH, 2, f1, 212, 0.4000000
FOOD, NEIGHBOURHOOD, 2, acc, 30, 0.0666667
FOOD, NEIGHBOURHOOD, 2, precision, 3, 0.6666667
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.0666667
FOOD, NEIGHBOURHOOD, 2, f1, 31, 0.1212121
FOOD, all, 2, acc, 272, 0.0882353
FOOD, all, 2, precision, 235, 0.6255319
FOOD, all, 2, recall, 571, 0.2574431
FOOD, all, 2, f1, 659, 0.3647643
ATTRACTION, INFO, 2, acc, 453, 0.2671082
ATTRACTION, INFO, 2, precision, 416, 0.5408654
ATTRACTION, INFO, 2, recall, 465, 0.4838710
ATTRACTION, INFO, 2, f1, 656, 0.5107832
ATTRACTION, TYPE_OF_PLACE, 2, acc, 174, 0.2758621
ATTRACTION, TYPE_OF_PLACE, 2, precision, 115, 0.4695652
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.3941606
ATTRACTION, TYPE_OF_PLACE, 2, f1, 198, 0.4285714
ATTRACTION, ACTIVITY, 2, acc, 181, 0.1767956
ATTRACTION, ACTIVITY, 2, precision, 131, 0.3435115
ATTRACTION, ACTIVITY, 2, recall, 125, 0.3600000
ATTRACTION, ACTIVITY, 2, f1, 211, 0.3515625
ATTRACTION, PLACE, 2, acc, 472, 0.2648305
ATTRACTION, PLACE, 2, precision, 546, 0.3827839
ATTRACTION, PLACE, 2, recall, 423, 0.4940898
ATTRACTION, PLACE, 2, f1, 760, 0.4313725
ATTRACTION, TIME, 2, acc, 31, 0.1290323
ATTRACTION, TIME, 2, precision, 16, 0.5000000
ATTRACTION, TIME, 2, recall, 31, 0.2580645
ATTRACTION, TIME, 2, f1, 39, 0.3404255
ATTRACTION, NEIGHBOURHOOD, 2, acc, 206, 0.3883495
ATTRACTION, NEIGHBOURHOOD, 2, precision, 119, 0.7478992
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4472362
ATTRACTION, NEIGHBOURHOOD, 2, f1, 229, 0.5597484
ATTRACTION, all, 2, acc, 614, 0.1074919
ATTRACTION, all, 2, precision, 1343, 0.4690990
ATTRACTION, all, 2, recall, 1380, 0.4565217
ATTRACTION, all, 2, f1, 2093, 0.4627249
TRANSPORTATION, INFO, 2, acc, 137, 0.2773723
TRANSPORTATION, INFO, 2, precision, 61, 0.6557377
TRANSPORTATION, INFO, 2, recall, 132, 0.3030303
TRANSPORTATION, INFO, 2, f1, 153, 0.4145078
TRANSPORTATION, FROM, 2, acc, 134, 0.0970149
TRANSPORTATION, FROM, 2, precision, 72, 0.2361111
TRANSPORTATION, FROM, 2, recall, 123, 0.1382114
TRANSPORTATION, FROM, 2, f1, 178, 0.1743590
TRANSPORTATION, TO, 2, acc, 142, 0.1478873
TRANSPORTATION, TO, 2, precision, 78, 0.3461538
TRANSPORTATION, TO, 2, recall, 128, 0.2109375
TRANSPORTATION, TO, 2, f1, 179, 0.2621359
TRANSPORTATION, STATION, 2, acc, 28, 0.0714286
TRANSPORTATION, STATION, 2, precision, 3, 0.6666667
TRANSPORTATION, STATION, 2, recall, 27, 0.0740741
TRANSPORTATION, STATION, 2, f1, 28, 0.1333333
TRANSPORTATION, LINE, 2, acc, 31, 0.3225806
TRANSPORTATION, LINE, 2, precision, 21, 0.6666667
TRANSPORTATION, LINE, 2, recall, 31, 0.4516129
TRANSPORTATION, LINE, 2, f1, 38, 0.5384615
TRANSPORTATION, TYPE, 2, acc, 215, 0.7209302
TRANSPORTATION, TYPE, 2, precision, 198, 0.8333333
TRANSPORTATION, TYPE, 2, recall, 209, 0.7894737
TRANSPORTATION, TYPE, 2, f1, 242, 0.8108108
TRANSPORTATION, TICKET, 2, acc, 6, 0.1666667
TRANSPORTATION, TICKET, 2, precision, 2, 0.5000000
TRANSPORTATION, TICKET, 2, recall, 5, 0.2000000
TRANSPORTATION, TICKET, 2, f1, 6, 0.2857143
TRANSPORTATION, all, 2, acc, 231, 0.1082251
TRANSPORTATION, all, 2, precision, 435, 0.6114943
TRANSPORTATION, all, 2, recall, 655, 0.4061069
TRANSPORTATION, all, 2, f1, 824, 0.4880734
SHOPPING, INFO, 2, acc, 46, 0.2391304
SHOPPING, INFO, 2, precision, 12, 0.9166667
SHOPPING, INFO, 2, recall, 52, 0.2115385
SHOPPING, INFO, 2, f1, 53, 0.3437500
SHOPPING, TYPE_OF_PLACE, 2, acc, 48, 0.4166667
SHOPPING, TYPE_OF_PLACE, 2, precision, 36, 0.5555556
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.5714286
SHOPPING, TYPE_OF_PLACE, 2, f1, 51, 0.5633803
SHOPPING, PLACE, 2, acc, 30, 0.2000000
SHOPPING, PLACE, 2, precision, 12, 0.5000000
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 34, 0.3000000
SHOPPING, NEIGHBOURHOOD, 2, acc, 38, 0.1315789
SHOPPING, NEIGHBOURHOOD, 2, precision, 11, 0.6363636
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.1944444
SHOPPING, NEIGHBOURHOOD, 2, f1, 40, 0.2978723
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0833333
SHOPPING, all, 2, precision, 71, 0.6197183
SHOPPING, all, 2, recall, 151, 0.2913907
SHOPPING, all, 2, f1, 178, 0.3963964
ACCOMMODATION, INFO, 2, acc, 93, 0.4408602
ACCOMMODATION, INFO, 2, precision, 79, 0.7341772
ACCOMMODATION, INFO, 2, recall, 104, 0.5576923
ACCOMMODATION, INFO, 2, f1, 125, 0.6338798
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 21, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 7, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 23, -
ACCOMMODATION, PLACE, 2, acc, 95, 0.0315789
ACCOMMODATION, PLACE, 2, precision, 29, 0.1034483
ACCOMMODATION, PLACE, 2, recall, 97, 0.0309278
ACCOMMODATION, PLACE, 2, f1, 123, 0.0476190
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 24, 0.1666667
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 9, 0.4444444
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2105263
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 24, 0.2857143
ACCOMMODATION, all, 2, acc, 118, 0.0423729
ACCOMMODATION, all, 2, precision, 124, 0.5241935
ACCOMMODATION, all, 2, recall, 236, 0.2754237
ACCOMMODATION, all, 2, f1, 295, 0.3611111
basic,total_wall_time,,,,389.208821058
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.0261600229237
basic,dataset,,,,dstc5_test
