topic, slot, schedule, stat, N, result
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.2222222
SHOPPING, NEIGHBOURHOOD, 2, f1, 41, 0.3265306
SHOPPING, TIME, 2, acc, 3, 0.0000000
SHOPPING, TIME, 2, precision, 5, 0.0000000
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 5, -
SHOPPING, all, 2, acc, 72, 0.0694444
SHOPPING, all, 2, precision, 146, 0.3561644
SHOPPING, all, 2, recall, 151, 0.3443709
SHOPPING, all, 2, f1, 245, 0.3501684
ACCOMMODATION, INFO, 2, acc, 94, 0.2446809
ACCOMMODATION, INFO, 2, precision, 136, 0.4191176
ACCOMMODATION, INFO, 2, recall, 104, 0.5480769
ACCOMMODATION, INFO, 2, f1, 183, 0.4750000
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 51, 0.1568627
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 49, 0.1836735
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.5625000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 56, 0.2769231
ACCOMMODATION, PLACE, 2, acc, 95, 0.0421053
ACCOMMODATION, PLACE, 2, precision, 14, 0.2857143
ACCOMMODATION, PLACE, 2, recall, 97, 0.0412371
ACCOMMODATION, PLACE, 2, f1, 107, 0.0720721
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 27, 0.1851852
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 15, 0.3333333
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2631579
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 29, 0.2941176
ACCOMMODATION, all, 2, acc, 118, 0.0508475
ACCOMMODATION, all, 2, precision, 214, 0.3504673
ACCOMMODATION, all, 2, recall, 236, 0.3177966
ACCOMMODATION, all, 2, f1, 375, 0.3333333
basic,total_wall_time,,,,8305.06793308
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.558211314228
basic,dataset,,,,dstc5_test
