topic, slot, schedule, stat, N, result
ATTRACTION, TYPE_OF_PLACE, 1, acc, 1570, 0.0254777
ATTRACTION, TYPE_OF_PLACE, 1, precision, 331, 0.1601208
ATTRACTION, TYPE_OF_PLACE, 1, recall, 1388, 0.0381844
ATTRACTION, TYPE_OF_PLACE, 1, f1, 1666, 0.0616638
ATTRACTION, ACTIVITY, 1, acc, 1533, 0.0039139
ATTRACTION, ACTIVITY, 1, precision, 455, 0.0131868
ATTRACTION, ACTIVITY, 1, recall, 1233, 0.0048662
ATTRACTION, ACTIVITY, 1, f1, 1682, 0.0071090
ATTRACTION, PLACE, 1, acc, 3945, 0.0248416
ATTRACTION, PLACE, 1, precision, 400, 0.2450000
ATTRACTION, PLACE, 1, recall, 3987, 0.0245799
ATTRACTION, PLACE, 1, f1, 4289, 0.0446775
ATTRACTION, TIME, 1, acc, 282, 0.0000000
ATTRACTION, TIME, 1, precision, 0, -
ATTRACTION, TIME, 1, recall, 300, 0.0000000
ATTRACTION, TIME, 1, f1, 300, -
ATTRACTION, NEIGHBOURHOOD, 1, acc, 1894, 0.1805702
ATTRACTION, NEIGHBOURHOOD, 1, precision, 550, 0.6400000
ATTRACTION, NEIGHBOURHOOD, 1, recall, 1843, 0.1909929
ATTRACTION, NEIGHBOURHOOD, 1, f1, 2041, 0.2941914
ATTRACTION, all, 1, acc, 5949, 0.0115986
ATTRACTION, all, 1, precision, 5335, 0.2258669
ATTRACTION, all, 1, recall, 13699, 0.0879626
ATTRACTION, all, 1, f1, 17829, 0.1266155
TRANSPORTATION, INFO, 1, acc, 1211, 0.0000000
TRANSPORTATION, INFO, 1, precision, 253, 0.0000000
TRANSPORTATION, INFO, 1, recall, 1195, 0.0000000
TRANSPORTATION, INFO, 1, f1, 1448, -
TRANSPORTATION, FROM, 1, acc, 1009, 0.0000000
TRANSPORTATION, FROM, 1, precision, 0, -
TRANSPORTATION, FROM, 1, recall, 1055, 0.0000000
TRANSPORTATION, FROM, 1, f1, 1055, -
TRANSPORTATION, TO, 1, acc, 1047, 0.0000000
TRANSPORTATION, TO, 1, precision, 0, -
TRANSPORTATION, TO, 1, recall, 1081, 0.0000000
TRANSPORTATION, TO, 1, f1, 1081, -
TRANSPORTATION, STATION, 1, acc, 269, 0.0000000
TRANSPORTATION, STATION, 1, precision, 0, -
TRANSPORTATION, STATION, 1, recall, 269, 0.0000000
TRANSPORTATION, STATION, 1, f1, 269, -
TRANSPORTATION, LINE, 1, acc, 242, 0.0000000
TRANSPORTATION, LINE, 1, precision, 0, -
TRANSPORTATION, LINE, 1, recall, 263, 0.0000000
TRANSPORTATION, LINE, 1, f1, 263, -
TRANSPORTATION, TYPE, 1, acc, 1828, 0.4535011
TRANSPORTATION, TYPE, 1, precision, 1175, 0.7395745
TRANSPORTATION, TYPE, 1, recall, 1771, 0.4906832
TRANSPORTATION, TYPE, 1, f1, 2077, 0.5899525
TRANSPORTATION, TICKET, 1, acc, 43, 0.0000000
TRANSPORTATION, TICKET, 1, precision, 0, -
TRANSPORTATION, TICKET, 1, recall, 43, 0.0000000
TRANSPORTATION, TICKET, 1, f1, 43, -
TRANSPORTATION, all, 1, acc, 1940, 0.0469072
TRANSPORTATION, all, 1, precision, 1428, 0.6085434
TRANSPORTATION, all, 1, recall, 5677, 0.1530738
TRANSPORTATION, all, 1, f1, 6236, 0.2446165
SHOPPING, INFO, 1, acc, 599, 0.0083472
SHOPPING, INFO, 1, precision, 111, 0.0450450
SHOPPING, INFO, 1, recall, 603, 0.0082919
SHOPPING, INFO, 1, f1, 709, 0.0140056
SHOPPING, TYPE_OF_PLACE, 1, acc, 462, 0.1428571
SHOPPING, TYPE_OF_PLACE, 1, precision, 258, 0.2558140
SHOPPING, TYPE_OF_PLACE, 1, recall, 331, 0.1993958
SHOPPING, TYPE_OF_PLACE, 1, f1, 523, 0.2241087
SHOPPING, PLACE, 1, acc, 256, 0.0000000
SHOPPING, PLACE, 1, precision, 16, 0.0000000
SHOPPING, PLACE, 1, recall, 277, 0.0000000
SHOPPING, PLACE, 1, f1, 293, -
SHOPPING, NEIGHBOURHOOD, 1, acc, 341, 0.2434018
SHOPPING, NEIGHBOURHOOD, 1, precision, 109, 0.7889908
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.2606061
SHOPPING, NEIGHBOURHOOD, 1, f1, 353, 0.3917995
SHOPPING, TIME, 1, acc, 0, -
SHOPPING, TIME, 1, precision, 0, -
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 0, -
SHOPPING, all, 1, acc, 745, 0.0067114
SHOPPING, all, 1, precision, 494, 0.3178138
SHOPPING, all, 1, recall, 1541, 0.1018819
SHOPPING, all, 1, f1, 1878, 0.1542998
ACCOMMODATION, INFO, 1, acc, 867, 0.1983852
ACCOMMODATION, INFO, 1, precision, 544, 0.4080882
ACCOMMODATION, INFO, 1, recall, 917, 0.2420938
ACCOMMODATION, INFO, 1, f1, 1239, 0.3039014
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 140, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 0, -
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 140, -
ACCOMMODATION, PLACE, 1, acc, 740, 0.0000000
ACCOMMODATION, PLACE, 1, precision, 0, -
ACCOMMODATION, PLACE, 1, recall, 782, 0.0000000
ACCOMMODATION, PLACE, 1, f1, 782, -
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 183, 0.0819672
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 83, 0.1807229
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 137, 0.1094891
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 205, 0.1363636
ACCOMMODATION, all, 1, acc, 973, 0.0524152
ACCOMMODATION, all, 1, precision, 627, 0.3779904
ACCOMMODATION, all, 1, recall, 1976, 0.1199393
ACCOMMODATION, all, 1, f1, 2366, 0.1820976
all, all, 2, acc, 1307, 0.0214231
all, all, 2, precision, 1036, 0.3021236
all, all, 2, recall, 2993, 0.1045773
all, all, 2, f1, 3716, 0.1553735
FOOD, INFO, 2, acc, 187, 0.1443850
FOOD, INFO, 2, precision, 100, 0.3100000
FOOD, INFO, 2, recall, 178, 0.1741573
FOOD, INFO, 2, f1, 247, 0.2230216
FOOD, CUISINE, 2, acc, 72, 0.0000000
FOOD, CUISINE, 2, precision, 10, 0.0000000
FOOD, CUISINE, 2, recall, 75, 0.0000000
FOOD, CUISINE, 2, f1, 85, -
FOOD, TYPE_OF_PLACE, 2, acc, 66, 0.1060606
FOOD, TYPE_OF_PLACE, 2, precision, 39, 0.1794872
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.1944444
FOOD, TYPE_OF_PLACE, 2, f1, 68, 0.1866667
FOOD, DRINK, 2, acc, 10, 0.0000000
FOOD, DRINK, 2, precision, 0, -
FOOD, DRINK, 2, recall, 10, 0.0000000
FOOD, DRINK, 2, f1, 10, -
FOOD, PLACE, 2, acc, 68, 0.0000000
FOOD, PLACE, 2, precision, 8, 0.0000000
FOOD, PLACE, 2, recall, 65, 0.0000000
FOOD, PLACE, 2, f1, 73, -
FOOD, MEAL_TIME, 2, acc, 1, 0.0000000
FOOD, MEAL_TIME, 2, precision, 0, -
FOOD, MEAL_TIME, 2, recall, 3, 0.0000000
FOOD, MEAL_TIME, 2, f1, 3, -
FOOD, DISH, 2, acc, 165, 0.0181818
FOOD, DISH, 2, precision, 5, 0.6000000
FOOD, DISH, 2, recall, 174, 0.0172414
FOOD, DISH, 2, f1, 176, 0.0335196
FOOD, NEIGHBOURHOOD, 2, acc, 46, 0.1086957
FOOD, NEIGHBOURHOOD, 2, precision, 26, 0.1923077
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.1666667
FOOD, NEIGHBOURHOOD, 2, f1, 51, 0.1785714
FOOD, all, 2, acc, 272, 0.0110294
FOOD, all, 2, precision, 188, 0.2446809
FOOD, all, 2, recall, 571, 0.0805604
FOOD, all, 2, f1, 713, 0.1212121
ATTRACTION, INFO, 2, acc, 507, 0.0887574
ATTRACTION, INFO, 2, precision, 342, 0.1695906
ATTRACTION, INFO, 2, recall, 465, 0.1247312
ATTRACTION, INFO, 2, f1, 749, 0.1437423
ATTRACTION, TYPE_OF_PLACE, 2, acc, 160, 0.0500000
ATTRACTION, TYPE_OF_PLACE, 2, precision, 42, 0.2380952
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.0729927
ATTRACTION, TYPE_OF_PLACE, 2, f1, 169, 0.1117318
ATTRACTION, ACTIVITY, 2, acc, 151, 0.0066225
ATTRACTION, ACTIVITY, 2, precision, 45, 0.0222222
ATTRACTION, ACTIVITY, 2, recall, 125, 0.0080000
ATTRACTION, ACTIVITY, 2, f1, 169, 0.0117647
ATTRACTION, PLACE, 2, acc, 414, 0.0265700
ATTRACTION, PLACE, 2, precision, 46, 0.2391304
ATTRACTION, PLACE, 2, recall, 423, 0.0260047
ATTRACTION, PLACE, 2, f1, 458, 0.0469083
ATTRACTION, TIME, 2, acc, 29, 0.0000000
ATTRACTION, TIME, 2, precision, 0, -
ATTRACTION, TIME, 2, recall, 31, 0.0000000
ATTRACTION, TIME, 2, f1, 31, -
ATTRACTION, NEIGHBOURHOOD, 2, acc, 207, 0.2125604
ATTRACTION, NEIGHBOURHOOD, 2, precision, 71, 0.6478873
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.2311558
ATTRACTION, NEIGHBOURHOOD, 2, f1, 224, 0.3407407
ATTRACTION, all, 2, acc, 614, 0.0162866
ATTRACTION, all, 2, precision, 546, 0.2307692
ATTRACTION, all, 2, recall, 1380, 0.0913043
ATTRACTION, all, 2, f1, 1800, 0.1308411
TRANSPORTATION, INFO, 2, acc, 136, 0.0000000
TRANSPORTATION, INFO, 2, precision, 36, 0.0000000
TRANSPORTATION, INFO, 2, recall, 132, 0.0000000
TRANSPORTATION, INFO, 2, f1, 168, -
TRANSPORTATION, FROM, 2, acc, 117, 0.0000000
TRANSPORTATION, FROM, 2, precision, 0, -
TRANSPORTATION, FROM, 2, recall, 123, 0.0000000
TRANSPORTATION, FROM, 2, f1, 123, -
TRANSPORTATION, TO, 2, acc, 124, 0.0000000
TRANSPORTATION, TO, 2, precision, 0, -
TRANSPORTATION, TO, 2, recall, 128, 0.0000000
TRANSPORTATION, TO, 2, f1, 128, -
TRANSPORTATION, STATION, 2, acc, 27, 0.0000000
TRANSPORTATION, STATION, 2, precision, 0, -
TRANSPORTATION, STATION, 2, recall, 27, 0.0000000
TRANSPORTATION, STATION, 2, f1, 27, -
TRANSPORTATION, LINE, 2, acc, 29, 0.0000000
TRANSPORTATION, LINE, 2, precision, 0, -
TRANSPORTATION, LINE, 2, recall, 31, 0.0000000
TRANSPORTATION, LINE, 2, f1, 31, -
TRANSPORTATION, TYPE, 2, acc, 216, 0.4444444
TRANSPORTATION, TYPE, 2, precision, 136, 0.7352941
TRANSPORTATION, TYPE, 2, recall, 209, 0.4784689
TRANSPORTATION, TYPE, 2, f1, 245, 0.5797101
TRANSPORTATION, TICKET, 2, acc, 5, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 0, -
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 5, -
TRANSPORTATION, all, 2, acc, 231, 0.0519481
TRANSPORTATION, all, 2, precision, 172, 0.5813953
TRANSPORTATION, all, 2, recall, 655, 0.1526718
TRANSPORTATION, all, 2, f1, 727, 0.2418380
SHOPPING, INFO, 2, acc, 52, 0.0192308
SHOPPING, INFO, 2, precision, 13, 0.0769231
SHOPPING, INFO, 2, recall, 52, 0.0192308
SHOPPING, INFO, 2, f1, 64, 0.0307692
SHOPPING, TYPE_OF_PLACE, 2, acc, 48, 0.2083333
SHOPPING, TYPE_OF_PLACE, 2, precision, 27, 0.3703704
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.2857143
SHOPPING, TYPE_OF_PLACE, 2, f1, 52, 0.3225806
SHOPPING, PLACE, 2, acc, 27, 0.0000000
SHOPPING, PLACE, 2, precision, 0, -
SHOPPING, PLACE, 2, recall, 28, 0.0000000
SHOPPING, PLACE, 2, f1, 28, -
SHOPPING, NEIGHBOURHOOD, 2, acc, 37, 0.2432432
SHOPPING, NEIGHBOURHOOD, 2, precision, 14, 0.7142857
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.2777778
SHOPPING, NEIGHBOURHOOD, 2, f1, 40, 0.4000000
SHOPPING, TIME, 2, acc, 0, -
SHOPPING, TIME, 2, precision, 0, -
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 0, -
SHOPPING, all, 2, acc, 72, 0.0138889
SHOPPING, all, 2, precision, 54, 0.3888889
SHOPPING, all, 2, recall, 151, 0.1390728
SHOPPING, all, 2, f1, 184, 0.2048780
ACCOMMODATION, INFO, 2, acc, 102, 0.1372549
ACCOMMODATION, INFO, 2, precision, 63, 0.2857143
ACCOMMODATION, INFO, 2, recall, 104, 0.1730769
ACCOMMODATION, INFO, 2, f1, 149, 0.2155689
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 0, -
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 16, -
ACCOMMODATION, PLACE, 2, acc, 94, 0.0000000
ACCOMMODATION, PLACE, 2, precision, 0, -
ACCOMMODATION, PLACE, 2, recall, 97, 0.0000000
ACCOMMODATION, PLACE, 2, f1, 97, -
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 25, 0.0800000
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 13, 0.1538462
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.1052632
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 30, 0.1250000
ACCOMMODATION, all, 2, acc, 118, 0.0169492
ACCOMMODATION, all, 2, precision, 76, 0.2631579
ACCOMMODATION, all, 2, recall, 236, 0.0847458
ACCOMMODATION, all, 2, f1, 292, 0.1282051
basic,total_wall_time,,,,525.631495953
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,0.0353294458901
basic,dataset,,,,dstc5_test
