topic, slot, schedule, stat, N, result
all, all, 1, acc, 12290, 0.0187144
all, all, 1, precision, 45907, 0.1473849
all, all, 1, recall, 29107, 0.2324527
all, all, 1, f1, 68248, 0.1803930
FOOD, INFO, 1, acc, 2070, 0.0942029
FOOD, INFO, 1, precision, 1318, 0.1813354
FOOD, INFO, 1, recall, 1945, 0.1228792
FOOD, INFO, 1, f1, 3024, 0.1464910
FOOD, CUISINE, 1, acc, 892, 0.1221973
FOOD, CUISINE, 1, precision, 1408, 0.0944602
FOOD, CUISINE, 1, recall, 674, 0.1973294
FOOD, CUISINE, 1, f1, 1949, 0.1277618
FOOD, TYPE_OF_PLACE, 1, acc, 630, 0.1047619
FOOD, TYPE_OF_PLACE, 1, precision, 443, 0.2009029
FOOD, TYPE_OF_PLACE, 1, recall, 384, 0.2317708
FOOD, TYPE_OF_PLACE, 1, f1, 738, 0.2152358
FOOD, DRINK, 1, acc, 264, 0.0340909
FOOD, DRINK, 1, precision, 371, 0.0619946
FOOD, DRINK, 1, recall, 115, 0.2000000
FOOD, DRINK, 1, f1, 463, 0.0946502
FOOD, PLACE, 1, acc, 1376, 0.0050872
FOOD, PLACE, 1, precision, 9085, 0.0015410
FOOD, PLACE, 1, recall, 527, 0.0265655
FOOD, PLACE, 1, f1, 9598, 0.0029130
FOOD, MEAL_TIME, 1, acc, 191, 0.0104712
FOOD, MEAL_TIME, 1, precision, 197, 0.1319797
FOOD, MEAL_TIME, 1, recall, 49, 0.5306122
FOOD, MEAL_TIME, 1, f1, 220, 0.2113821
FOOD, DISH, 1, acc, 1959, 0.1041348
FOOD, DISH, 1, precision, 2460, 0.1695122
FOOD, DISH, 1, recall, 1919, 0.2173007
FOOD, DISH, 1, f1, 3962, 0.1904544
FOOD, NEIGHBOURHOOD, 1, acc, 621, 0.1368760
FOOD, NEIGHBOURHOOD, 1, precision, 1792, 0.0597098
FOOD, NEIGHBOURHOOD, 1, recall, 317, 0.3375394
FOOD, NEIGHBOURHOOD, 1, f1, 2002, 0.1014699
FOOD, all, 1, acc, 2683, 0.0160268
FOOD, all, 1, precision, 17074, 0.0613799
FOOD, all, 1, recall, 5930, 0.1767285
FOOD, all, 1, f1, 21956, 0.0911146
ATTRACTION, INFO, 1, acc, 4762, 0.0785384
ATTRACTION, INFO, 1, precision, 3013, 0.1958181
ATTRACTION, INFO, 1, recall, 4953, 0.1191197
ATTRACTION, INFO, 1, f1, 7376, 0.1481296
ATTRACTION, TYPE_OF_PLACE, 1, acc, 1987, 0.1489683
ATTRACTION, TYPE_OF_PLACE, 1, precision, 1563, 0.2546385
ATTRACTION, TYPE_OF_PLACE, 1, recall, 1397, 0.2848962
ATTRACTION, TYPE_OF_PLACE, 1, f1, 2562, 0.2689189
ATTRACTION, ACTIVITY, 1, acc, 1823, 0.0559517
ATTRACTION, ACTIVITY, 1, precision, 1712, 0.1109813
ATTRACTION, ACTIVITY, 1, recall, 1233, 0.1540957
ATTRACTION, ACTIVITY, 1, f1, 2755, 0.1290323
ATTRACTION, PLACE, 1, acc, 5218, 0.1182445
ATTRACTION, PLACE, 1, precision, 7632, 0.1421646
ATTRACTION, PLACE, 1, recall, 4039, 0.2686308
ATTRACTION, PLACE, 1, f1, 10586, 0.1859309
ATTRACTION, TIME, 1, acc, 485, 0.0474227
ATTRACTION, TIME, 1, precision, 442, 0.0950226
ATTRACTION, TIME, 1, recall, 301, 0.1395349
ATTRACTION, TIME, 1, f1, 701, 0.1130552
ATTRACTION, NEIGHBOURHOOD, 1, acc, 2386, 0.2275775
ATTRACTION, NEIGHBOURHOOD, 1, precision, 3118, 0.2684413
ATTRACTION, NEIGHBOURHOOD, 1, recall, 1949, 0.4294510
ATTRACTION, NEIGHBOURHOOD, 1, f1, 4230, 0.3303730
ATTRACTION, all, 1, acc, 5949, 0.0179862
ATTRACTION, all, 1, precision, 17480, 0.1797483
ATTRACTION, all, 1, recall, 13872, 0.2264994
ATTRACTION, all, 1, f1, 28210, 0.2004338
TRANSPORTATION, INFO, 1, acc, 1262, 0.1069731
TRANSPORTATION, INFO, 1, precision, 497, 0.3299799
TRANSPORTATION, INFO, 1, recall, 1197, 0.1370092
TRANSPORTATION, INFO, 1, f1, 1530, 0.1936246
TRANSPORTATION, FROM, 1, acc, 1416, 0.0324859
TRANSPORTATION, FROM, 1, precision, 2208, 0.0584239
TRANSPORTATION, FROM, 1, recall, 1062, 0.1214689
TRANSPORTATION, FROM, 1, f1, 3141, 0.0788991
TRANSPORTATION, TO, 1, acc, 1394, 0.0416069
TRANSPORTATION, TO, 1, precision, 2157, 0.0857673
TRANSPORTATION, TO, 1, recall, 1101, 0.1680291
TRANSPORTATION, TO, 1, f1, 3073, 0.1135666
TRANSPORTATION, STATION, 1, acc, 506, 0.0731225
TRANSPORTATION, STATION, 1, precision, 339, 0.1179941
TRANSPORTATION, STATION, 1, recall, 269, 0.1486989
TRANSPORTATION, STATION, 1, f1, 568, 0.1315789
TRANSPORTATION, LINE, 1, acc, 522, 0.0938697
TRANSPORTATION, LINE, 1, precision, 365, 0.1479452
TRANSPORTATION, LINE, 1, recall, 263, 0.2053232
TRANSPORTATION, LINE, 1, f1, 574, 0.1719745
TRANSPORTATION, TYPE, 1, acc, 1933, 0.5204346
TRANSPORTATION, TYPE, 1, precision, 1943, 0.5702522
TRANSPORTATION, TYPE, 1, recall, 1790, 0.6189944
TRANSPORTATION, TYPE, 1, f1, 2625, 0.5936244
TRANSPORTATION, TICKET, 1, acc, 81, 0.0493827
TRANSPORTATION, TICKET, 1, precision, 43, 0.0930233
TRANSPORTATION, TICKET, 1, recall, 43, 0.0930233
TRANSPORTATION, TICKET, 1, f1, 82, 0.0930233
TRANSPORTATION, all, 1, acc, 1940, 0.0298969
TRANSPORTATION, all, 1, precision, 7552, 0.2229873
TRANSPORTATION, all, 1, recall, 5725, 0.2941485
TRANSPORTATION, all, 1, f1, 11593, 0.2536718
SHOPPING, INFO, 1, acc, 626, 0.1661342
SHOPPING, INFO, 1, precision, 380, 0.3447368
SHOPPING, INFO, 1, recall, 605, 0.2165289
SHOPPING, INFO, 1, f1, 854, 0.2659898
SHOPPING, TYPE_OF_PLACE, 1, acc, 458, 0.1266376
SHOPPING, TYPE_OF_PLACE, 1, precision, 391, 0.2608696
SHOPPING, TYPE_OF_PLACE, 1, recall, 337, 0.3026706
SHOPPING, TYPE_OF_PLACE, 1, f1, 626, 0.2802198
SHOPPING, PLACE, 1, acc, 469, 0.0639659
SHOPPING, PLACE, 1, precision, 406, 0.1477833
SHOPPING, PLACE, 1, recall, 278, 0.2158273
SHOPPING, PLACE, 1, f1, 624, 0.1754386
SHOPPING, NEIGHBOURHOOD, 1, acc, 504, 0.2103175
SHOPPING, NEIGHBOURHOOD, 1, precision, 498, 0.4397590
SHOPPING, NEIGHBOURHOOD, 1, recall, 371, 0.5902965
SHOPPING, NEIGHBOURHOOD, 1, f1, 650, 0.5040276
SHOPPING, TIME, 1, acc, 42, 0.0000000
SHOPPING, TIME, 1, precision, 42, 0.0000000
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 42, -
SHOPPING, all, 1, acc, 745, 0.0174497
SHOPPING, all, 1, precision, 1717, 0.2981945
SHOPPING, all, 1, recall, 1591, 0.3218102
SHOPPING, all, 1, f1, 2796, 0.3095526
ACCOMMODATION, INFO, 1, acc, 955, 0.2230366
ACCOMMODATION, INFO, 1, precision, 919, 0.2959739
ACCOMMODATION, INFO, 1, recall, 917, 0.2966194
ACCOMMODATION, INFO, 1, f1, 1564, 0.2962963
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 229, 0.0043668
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 126, 0.0079365
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0071429
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 265, 0.0075188
ACCOMMODATION, PLACE, 1, acc, 890, 0.0235955
ACCOMMODATION, PLACE, 1, precision, 667, 0.0644678
ACCOMMODATION, PLACE, 1, recall, 782, 0.0549872
ACCOMMODATION, PLACE, 1, f1, 1406, 0.0593513
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 370, 0.0837838
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 372, 0.1720430
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 150, 0.4266667
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 458, 0.2452107
ACCOMMODATION, all, 1, acc, 973, 0.0092497
ACCOMMODATION, all, 1, precision, 2084, 0.1823417
ACCOMMODATION, all, 1, recall, 1989, 0.1910508
ACCOMMODATION, all, 1, f1, 3693, 0.1865946
all, all, 2, acc, 1307, 0.0229533
all, all, 2, precision, 4749, 0.1610865
all, all, 2, recall, 3029, 0.2525586
all, all, 2, f1, 7013, 0.1967087
FOOD, INFO, 2, acc, 183, 0.0382514
FOOD, INFO, 2, precision, 83, 0.0963855
FOOD, INFO, 2, recall, 178, 0.0449438
FOOD, INFO, 2, f1, 253, 0.0613027
FOOD, CUISINE, 2, acc, 87, 0.1954023
FOOD, CUISINE, 2, precision, 109, 0.1651376
FOOD, CUISINE, 2, recall, 75, 0.2400000
FOOD, CUISINE, 2, f1, 166, 0.1956522
FOOD, TYPE_OF_PLACE, 2, acc, 57, 0.1052632
FOOD, TYPE_OF_PLACE, 2, precision, 37, 0.1891892
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.1944444
FOOD, TYPE_OF_PLACE, 2, f1, 66, 0.1917808
FOOD, DRINK, 2, acc, 23, 0.0434783
FOOD, DRINK, 2, precision, 32, 0.0937500
FOOD, DRINK, 2, recall, 10, 0.3000000
FOOD, DRINK, 2, f1, 39, 0.1428571
FOOD, PLACE, 2, acc, 125, 0.0160000
FOOD, PLACE, 2, precision, 655, 0.0045802
FOOD, PLACE, 2, recall, 65, 0.0461538
FOOD, PLACE, 2, f1, 717, 0.0083333
FOOD, MEAL_TIME, 2, acc, 12, 0.0000000
FOOD, MEAL_TIME, 2, precision, 13, 0.1538462
FOOD, MEAL_TIME, 2, recall, 3, 0.6666667
FOOD, MEAL_TIME, 2, f1, 14, 0.2500000
FOOD, DISH, 2, acc, 182, 0.1428571
FOOD, DISH, 2, precision, 198, 0.2424242
FOOD, DISH, 2, recall, 178, 0.2696629
FOOD, DISH, 2, f1, 328, 0.2553191
FOOD, NEIGHBOURHOOD, 2, acc, 56, 0.1964286
FOOD, NEIGHBOURHOOD, 2, precision, 141, 0.0851064
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4000000
FOOD, NEIGHBOURHOOD, 2, f1, 159, 0.1403509
FOOD, all, 2, acc, 272, 0.0257353
FOOD, all, 2, precision, 1268, 0.0796530
FOOD, all, 2, recall, 575, 0.1756522
FOOD, all, 2, f1, 1742, 0.1096039
ATTRACTION, INFO, 2, acc, 456, 0.0438596
ATTRACTION, INFO, 2, precision, 228, 0.1578947
ATTRACTION, INFO, 2, recall, 465, 0.0774194
ATTRACTION, INFO, 2, f1, 657, 0.1038961
ATTRACTION, TYPE_OF_PLACE, 2, acc, 206, 0.1699029
ATTRACTION, TYPE_OF_PLACE, 2, precision, 197, 0.2385787
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.3430657
ATTRACTION, TYPE_OF_PLACE, 2, f1, 287, 0.2814371
ATTRACTION, ACTIVITY, 2, acc, 184, 0.0652174
ATTRACTION, ACTIVITY, 2, precision, 215, 0.1116279
ATTRACTION, ACTIVITY, 2, recall, 125, 0.1920000
ATTRACTION, ACTIVITY, 2, f1, 316, 0.1411765
ATTRACTION, PLACE, 2, acc, 552, 0.1141304
ATTRACTION, PLACE, 2, precision, 968, 0.1477273
ATTRACTION, PLACE, 2, recall, 432, 0.3310185
ATTRACTION, PLACE, 2, f1, 1257, 0.2042857
ATTRACTION, TIME, 2, acc, 55, 0.0727273
ATTRACTION, TIME, 2, precision, 63, 0.1587302
ATTRACTION, TIME, 2, recall, 32, 0.3125000
ATTRACTION, TIME, 2, f1, 85, 0.2105263
ATTRACTION, NEIGHBOURHOOD, 2, acc, 257, 0.2723735
ATTRACTION, NEIGHBOURHOOD, 2, precision, 417, 0.2470024
ATTRACTION, NEIGHBOURHOOD, 2, recall, 209, 0.4928230
ATTRACTION, NEIGHBOURHOOD, 2, f1, 523, 0.3290735
ATTRACTION, all, 2, acc, 614, 0.0260586
ATTRACTION, all, 2, precision, 2088, 0.1738506
ATTRACTION, all, 2, recall, 1400, 0.2592857
ATTRACTION, all, 2, f1, 3125, 0.2081422
TRANSPORTATION, INFO, 2, acc, 138, 0.0652174
TRANSPORTATION, INFO, 2, precision, 42, 0.2619048
TRANSPORTATION, INFO, 2, recall, 132, 0.0833333
TRANSPORTATION, INFO, 2, f1, 163, 0.1264368
TRANSPORTATION, FROM, 2, acc, 157, 0.0254777
TRANSPORTATION, FROM, 2, precision, 315, 0.0349206
TRANSPORTATION, FROM, 2, recall, 123, 0.0894309
TRANSPORTATION, FROM, 2, f1, 427, 0.0502283
TRANSPORTATION, TO, 2, acc, 151, 0.0927152
TRANSPORTATION, TO, 2, precision, 311, 0.1157556
TRANSPORTATION, TO, 2, recall, 130, 0.2769231
TRANSPORTATION, TO, 2, f1, 405, 0.1632653
TRANSPORTATION, STATION, 2, acc, 51, 0.1176471
TRANSPORTATION, STATION, 2, precision, 40, 0.1500000
TRANSPORTATION, STATION, 2, recall, 27, 0.2222222
TRANSPORTATION, STATION, 2, f1, 61, 0.1791045
TRANSPORTATION, LINE, 2, acc, 57, 0.0877193
TRANSPORTATION, LINE, 2, precision, 33, 0.1515152
TRANSPORTATION, LINE, 2, recall, 31, 0.1612903
TRANSPORTATION, LINE, 2, f1, 59, 0.1562500
TRANSPORTATION, TYPE, 2, acc, 231, 0.5194805
TRANSPORTATION, TYPE, 2, precision, 239, 0.5606695
TRANSPORTATION, TYPE, 2, recall, 211, 0.6350711
TRANSPORTATION, TYPE, 2, f1, 316, 0.5955556
TRANSPORTATION, TICKET, 2, acc, 6, 0.1666667
TRANSPORTATION, TICKET, 2, precision, 2, 0.5000000
TRANSPORTATION, TICKET, 2, recall, 5, 0.2000000
TRANSPORTATION, TICKET, 2, f1, 6, 0.2857143
TRANSPORTATION, all, 2, acc, 231, 0.0303030
TRANSPORTATION, all, 2, precision, 982, 0.2077393
TRANSPORTATION, all, 2, recall, 659, 0.3095599
TRANSPORTATION, all, 2, f1, 1437, 0.2486289
SHOPPING, INFO, 2, acc, 51, 0.0784314
SHOPPING, INFO, 2, precision, 22, 0.2727273
SHOPPING, INFO, 2, recall, 52, 0.1153846
SHOPPING, INFO, 2, f1, 68, 0.1621622
SHOPPING, TYPE_OF_PLACE, 2, acc, 45, 0.2000000
SHOPPING, TYPE_OF_PLACE, 2, precision, 40, 0.4250000
SHOPPING, TYPE_OF_PLACE, 2, recall, 37, 0.4594595
SHOPPING, TYPE_OF_PLACE, 2, f1, 60, 0.4415584
SHOPPING, PLACE, 2, acc, 51, 0.0392157
SHOPPING, PLACE, 2, precision, 47, 0.1276596
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 69, 0.1600000
SHOPPING, NEIGHBOURHOOD, 2, acc, 49, 0.3061224
