topic, slot, schedule, stat, N, result
all, all, 1, acc, 12290, 0.0330350
all, all, 1, precision, 19739, 0.3376564
all, all, 1, recall, 28749, 0.2318342
all, all, 1, f1, 41823, 0.2749134
FOOD, INFO, 1, acc, 1998, 0.0780781
FOOD, INFO, 1, precision, 911, 0.2129528
FOOD, INFO, 1, recall, 1945, 0.0997429
FOOD, INFO, 1, f1, 2662, 0.1358543
FOOD, CUISINE, 1, acc, 930, 0.1516129
FOOD, CUISINE, 1, precision, 679, 0.3210604
FOOD, CUISINE, 1, recall, 673, 0.3239227
FOOD, CUISINE, 1, f1, 1134, 0.3224852
FOOD, TYPE_OF_PLACE, 1, acc, 420, 0.1071429
FOOD, TYPE_OF_PLACE, 1, precision, 137, 0.4014599
FOOD, TYPE_OF_PLACE, 1, recall, 378, 0.1455026
FOOD, TYPE_OF_PLACE, 1, f1, 460, 0.2135922
FOOD, DRINK, 1, acc, 191, 0.1204188
FOOD, DRINK, 1, precision, 145, 0.2344828
FOOD, DRINK, 1, recall, 112, 0.3035714
FOOD, DRINK, 1, f1, 223, 0.2645914
FOOD, PLACE, 1, acc, 626, 0.0591054
FOOD, PLACE, 1, precision, 308, 0.1201299
FOOD, PLACE, 1, recall, 527, 0.0702087
FOOD, PLACE, 1, f1, 798, 0.0886228
FOOD, MEAL_TIME, 1, acc, 60, 0.1166667
FOOD, MEAL_TIME, 1, precision, 63, 0.4126984
FOOD, MEAL_TIME, 1, recall, 46, 0.5652174
FOOD, MEAL_TIME, 1, f1, 83, 0.4770642
FOOD, DISH, 1, acc, 1819, 0.1258933
FOOD, DISH, 1, precision, 892, 0.3475336
FOOD, DISH, 1, recall, 1865, 0.1662198
FOOD, DISH, 1, f1, 2447, 0.2248821
FOOD, NEIGHBOURHOOD, 1, acc, 358, 0.1536313
FOOD, NEIGHBOURHOOD, 1, precision, 185, 0.2972973
FOOD, NEIGHBOURHOOD, 1, recall, 310, 0.1774194
FOOD, NEIGHBOURHOOD, 1, f1, 440, 0.2222222
FOOD, all, 1, acc, 2683, 0.0231085
FOOD, all, 1, precision, 3320, 0.2798193
FOOD, all, 1, recall, 5856, 0.1586407
FOOD, all, 1, f1, 8247, 0.2024847
ATTRACTION, INFO, 1, acc, 4965, 0.0698892
ATTRACTION, INFO, 1, precision, 4412, 0.2486401
ATTRACTION, INFO, 1, recall, 4948, 0.2217057
ATTRACTION, INFO, 1, f1, 8263, 0.2344017
ATTRACTION, TYPE_OF_PLACE, 1, acc, 2151, 0.1952580
ATTRACTION, TYPE_OF_PLACE, 1, precision, 1555, 0.3247588
ATTRACTION, TYPE_OF_PLACE, 1, recall, 1388, 0.3638329
ATTRACTION, TYPE_OF_PLACE, 1, f1, 2438, 0.3431872
ATTRACTION, ACTIVITY, 1, acc, 2267, 0.1446846
ATTRACTION, ACTIVITY, 1, precision, 2089, 0.2417425
ATTRACTION, ACTIVITY, 1, recall, 1233, 0.4095702
ATTRACTION, ACTIVITY, 1, f1, 2817, 0.3040337
ATTRACTION, PLACE, 1, acc, 3929, 0.1695088
ATTRACTION, PLACE, 1, precision, 1004, 0.7410359
ATTRACTION, PLACE, 1, recall, 3987, 0.1866065
ATTRACTION, PLACE, 1, f1, 4247, 0.2981366
ATTRACTION, TIME, 1, acc, 526, 0.1026616
ATTRACTION, TIME, 1, precision, 560, 0.1982143
ATTRACTION, TIME, 1, recall, 300, 0.3700000
ATTRACTION, TIME, 1, f1, 749, 0.2581395
ATTRACTION, NEIGHBOURHOOD, 1, acc, 1936, 0.2995868
ATTRACTION, NEIGHBOURHOOD, 1, precision, 969, 0.6707946
ATTRACTION, NEIGHBOURHOOD, 1, recall, 1843, 0.3526858
ATTRACTION, NEIGHBOURHOOD, 1, f1, 2162, 0.4623044
ATTRACTION, all, 1, acc, 5949, 0.0376534
ATTRACTION, all, 1, precision, 10589, 0.3411087
ATTRACTION, all, 1, recall, 13699, 0.2636689
ATTRACTION, all, 1, f1, 20676, 0.2974308
TRANSPORTATION, INFO, 1, acc, 1186, 0.0733558
TRANSPORTATION, INFO, 1, precision, 480, 0.4395833
TRANSPORTATION, INFO, 1, recall, 1195, 0.1765690
