topic, slot, schedule, stat, N, result
ATTRACTION, ACTIVITY, 1, precision, 1393, 0.1328069
ATTRACTION, ACTIVITY, 1, recall, 1233, 0.1500406
ATTRACTION, ACTIVITY, 1, f1, 2441, 0.1408987
ATTRACTION, PLACE, 1, acc, 4006, 0.1103345
ATTRACTION, PLACE, 1, precision, 3489, 0.1504729
ATTRACTION, PLACE, 1, recall, 3987, 0.1316780
ATTRACTION, PLACE, 1, f1, 6951, 0.1404494
ATTRACTION, TIME, 1, acc, 479, 0.0501044
ATTRACTION, TIME, 1, precision, 423, 0.0874704
ATTRACTION, TIME, 1, recall, 300, 0.1233333
ATTRACTION, TIME, 1, f1, 686, 0.1023513
ATTRACTION, NEIGHBOURHOOD, 1, acc, 2333, 0.2584655
ATTRACTION, NEIGHBOURHOOD, 1, precision, 2858, 0.2375787
ATTRACTION, NEIGHBOURHOOD, 1, recall, 1843, 0.3684211
ATTRACTION, NEIGHBOURHOOD, 1, f1, 4022, 0.2888747
ATTRACTION, all, 1, acc, 5949, 0.0327786
ATTRACTION, all, 1, precision, 10172, 0.1867873
ATTRACTION, all, 1, recall, 13699, 0.1386963
ATTRACTION, all, 1, f1, 21971, 0.1591890
TRANSPORTATION, INFO, 1, acc, 1159, 0.0888697
TRANSPORTATION, INFO, 1, precision, 226, 0.5088496
TRANSPORTATION, INFO, 1, recall, 1195, 0.0962343
TRANSPORTATION, INFO, 1, f1, 1306, 0.1618578
TRANSPORTATION, FROM, 1, acc, 1226, 0.0252855
TRANSPORTATION, FROM, 1, precision, 1610, 0.0552795
TRANSPORTATION, FROM, 1, recall, 1055, 0.0843602
TRANSPORTATION, FROM, 1, f1, 2576, 0.0667917
TRANSPORTATION, TO, 1, acc, 1229, 0.0577705
TRANSPORTATION, TO, 1, precision, 1625, 0.0953846
TRANSPORTATION, TO, 1, recall, 1090, 0.1422018
TRANSPORTATION, TO, 1, f1, 2560, 0.1141805
TRANSPORTATION, STATION, 1, acc, 310, 0.0967742
TRANSPORTATION, STATION, 1, precision, 106, 0.2924528
TRANSPORTATION, STATION, 1, recall, 269, 0.1152416
TRANSPORTATION, STATION, 1, f1, 344, 0.1653333
TRANSPORTATION, LINE, 1, acc, 259, 0.0308880
TRANSPORTATION, LINE, 1, precision, 40, 0.2000000
TRANSPORTATION, LINE, 1, recall, 263, 0.0304183
TRANSPORTATION, LINE, 1, f1, 295, 0.0528053
TRANSPORTATION, TYPE, 1, acc, 1940, 0.5639175
TRANSPORTATION, TYPE, 1, precision, 1992, 0.6004016
TRANSPORTATION, TYPE, 1, recall, 1786, 0.6696529
TRANSPORTATION, TYPE, 1, f1, 2582, 0.6331392
TRANSPORTATION, TICKET, 1, acc, 43, 0.0000000
TRANSPORTATION, TICKET, 1, precision, 0, -
TRANSPORTATION, TICKET, 1, recall, 43, 0.0000000
TRANSPORTATION, TICKET, 1, f1, 43, -
TRANSPORTATION, all, 1, acc, 1940, 0.0438144
TRANSPORTATION, all, 1, precision, 5599, 0.2846937
TRANSPORTATION, all, 1, recall, 5701, 0.2796001
TRANSPORTATION, all, 1, f1, 9706, 0.2821239
SHOPPING, INFO, 1, acc, 545, 0.0293578
SHOPPING, INFO, 1, precision, 34, 0.6764706
SHOPPING, INFO, 1, recall, 603, 0.0381426
SHOPPING, INFO, 1, f1, 614, 0.0722135
SHOPPING, TYPE_OF_PLACE, 1, acc, 373, 0.0991957
SHOPPING, TYPE_OF_PLACE, 1, precision, 197, 0.3096447
SHOPPING, TYPE_OF_PLACE, 1, recall, 333, 0.1831832
SHOPPING, TYPE_OF_PLACE, 1, f1, 469, 0.2301887
SHOPPING, PLACE, 1, acc, 398, 0.0502513
SHOPPING, PLACE, 1, precision, 241, 0.1867220
SHOPPING, PLACE, 1, recall, 277, 0.1624549
SHOPPING, PLACE, 1, f1, 473, 0.1737452
SHOPPING, NEIGHBOURHOOD, 1, acc, 405, 0.3432099
SHOPPING, NEIGHBOURHOOD, 1, precision, 227, 0.6255507
SHOPPING, NEIGHBOURHOOD, 1, recall, 330, 0.4303030
SHOPPING, NEIGHBOURHOOD, 1, f1, 415, 0.5098743
SHOPPING, TIME, 1, acc, 42, 0.0000000
SHOPPING, TIME, 1, precision, 42, 0.0000000
SHOPPING, TIME, 1, recall, 0, -
SHOPPING, TIME, 1, f1, 42, -
SHOPPING, all, 1, acc, 745, 0.0040268
SHOPPING, all, 1, precision, 741, 0.3657220
SHOPPING, all, 1, recall, 1543, 0.1756319
SHOPPING, all, 1, f1, 2013, 0.2373030
ACCOMMODATION, INFO, 1, acc, 928, 0.2079741
ACCOMMODATION, INFO, 1, precision, 756, 0.3359788
ACCOMMODATION, INFO, 1, recall, 917, 0.2769902
ACCOMMODATION, INFO, 1, f1, 1419, 0.3036461
ACCOMMODATION, TYPE_OF_PLACE, 1, acc, 192, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, precision, 79, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, recall, 140, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 1, f1, 219, -
ACCOMMODATION, PLACE, 1, acc, 776, 0.0322165
ACCOMMODATION, PLACE, 1, precision, 173, 0.1502890
ACCOMMODATION, PLACE, 1, recall, 782, 0.0332481
ACCOMMODATION, PLACE, 1, f1, 929, 0.0544503
ACCOMMODATION, NEIGHBOURHOOD, 1, acc, 303, 0.1287129
ACCOMMODATION, NEIGHBOURHOOD, 1, precision, 252, 0.1865079
ACCOMMODATION, NEIGHBOURHOOD, 1, recall, 138, 0.3405797
ACCOMMODATION, NEIGHBOURHOOD, 1, f1, 343, 0.2410256
ACCOMMODATION, all, 1, acc, 973, 0.0236382
ACCOMMODATION, all, 1, precision, 1260, 0.2595238
ACCOMMODATION, all, 1, recall, 1977, 0.1654021
ACCOMMODATION, all, 1, f1, 2910, 0.2020389
all, all, 2, acc, 1307, 0.0413160
all, all, 2, precision, 3576, 0.1728188
all, all, 2, recall, 2997, 0.2062062
all, all, 2, f1, 5955, 0.1880420
FOOD, INFO, 2, acc, 164, 0.0000000
FOOD, INFO, 2, precision, 32, 0.0000000
FOOD, INFO, 2, recall, 178, 0.0000000
FOOD, INFO, 2, f1, 210, -
FOOD, CUISINE, 2, acc, 76, 0.1710526
FOOD, CUISINE, 2, precision, 93, 0.1505376
FOOD, CUISINE, 2, recall, 75, 0.1866667
FOOD, CUISINE, 2, f1, 154, 0.1666667
FOOD, TYPE_OF_PLACE, 2, acc, 45, 0.1333333
FOOD, TYPE_OF_PLACE, 2, precision, 20, 0.3500000
FOOD, TYPE_OF_PLACE, 2, recall, 36, 0.1944444
FOOD, TYPE_OF_PLACE, 2, f1, 49, 0.2500000
FOOD, DRINK, 2, acc, 15, 0.0666667
FOOD, DRINK, 2, precision, 23, 0.1304348
FOOD, DRINK, 2, recall, 10, 0.3000000
FOOD, DRINK, 2, f1, 30, 0.1818182
FOOD, PLACE, 2, acc, 90, 0.0333333
FOOD, PLACE, 2, precision, 604, 0.0049669
FOOD, PLACE, 2, recall, 65, 0.0461538
FOOD, PLACE, 2, f1, 666, 0.0089686
FOOD, MEAL_TIME, 2, acc, 9, 0.0000000
FOOD, MEAL_TIME, 2, precision, 10, 0.2000000
FOOD, MEAL_TIME, 2, recall, 3, 0.6666667
FOOD, MEAL_TIME, 2, f1, 11, 0.3076923
FOOD, DISH, 2, acc, 172, 0.1918605
FOOD, DISH, 2, precision, 158, 0.2531646
FOOD, DISH, 2, recall, 174, 0.2298851
FOOD, DISH, 2, f1, 292, 0.2409639
FOOD, NEIGHBOURHOOD, 2, acc, 41, 0.2682927
FOOD, NEIGHBOURHOOD, 2, precision, 121, 0.0991736
FOOD, NEIGHBOURHOOD, 2, recall, 30, 0.4000000
FOOD, NEIGHBOURHOOD, 2, f1, 139, 0.1589404
FOOD, all, 2, acc, 272, 0.0404412
FOOD, all, 2, precision, 1061, 0.0763431
FOOD, all, 2, recall, 571, 0.1418564
FOOD, all, 2, f1, 1551, 0.0992647
ATTRACTION, INFO, 2, acc, 407, 0.0098280
ATTRACTION, INFO, 2, precision, 70, 0.1571429
ATTRACTION, INFO, 2, recall, 465, 0.0236559
ATTRACTION, INFO, 2, f1, 524, 0.0411215
ATTRACTION, TYPE_OF_PLACE, 2, acc, 204, 0.1911765
ATTRACTION, TYPE_OF_PLACE, 2, precision, 180, 0.2611111
ATTRACTION, TYPE_OF_PLACE, 2, recall, 137, 0.3430657
ATTRACTION, TYPE_OF_PLACE, 2, f1, 270, 0.2965300
ATTRACTION, ACTIVITY, 2, acc, 168, 0.0773810
ATTRACTION, ACTIVITY, 2, precision, 192, 0.1250000
ATTRACTION, ACTIVITY, 2, recall, 125, 0.1920000
ATTRACTION, ACTIVITY, 2, f1, 293, 0.1514196
ATTRACTION, PLACE, 2, acc, 420, 0.1595238
ATTRACTION, PLACE, 2, precision, 507, 0.1637081
ATTRACTION, PLACE, 2, recall, 423, 0.1962175
ATTRACTION, PLACE, 2, f1, 847, 0.1784946
ATTRACTION, TIME, 2, acc, 55, 0.0909091
ATTRACTION, TIME, 2, precision, 61, 0.1311475
ATTRACTION, TIME, 2, recall, 31, 0.2580645
ATTRACTION, TIME, 2, f1, 84, 0.1739130
ATTRACTION, NEIGHBOURHOOD, 2, acc, 253, 0.3003953
ATTRACTION, NEIGHBOURHOOD, 2, precision, 394, 0.2233503
ATTRACTION, NEIGHBOURHOOD, 2, recall, 199, 0.4422111
ATTRACTION, NEIGHBOURHOOD, 2, f1, 505, 0.2967960
ATTRACTION, all, 2, acc, 614, 0.0488599
ATTRACTION, all, 2, precision, 1404, 0.1858974
ATTRACTION, all, 2, recall, 1380, 0.1891304
ATTRACTION, all, 2, f1, 2523, 0.1875000
TRANSPORTATION, INFO, 2, acc, 128, 0.0625000
TRANSPORTATION, INFO, 2, precision, 18, 0.4444444
TRANSPORTATION, INFO, 2, recall, 132, 0.0606061
TRANSPORTATION, INFO, 2, f1, 142, 0.1066667
TRANSPORTATION, FROM, 2, acc, 145, 0.0275862
TRANSPORTATION, FROM, 2, precision, 275, 0.0363636
TRANSPORTATION, FROM, 2, recall, 123, 0.0813008
TRANSPORTATION, FROM, 2, f1, 388, 0.0502513
TRANSPORTATION, TO, 2, acc, 144, 0.1180556
TRANSPORTATION, TO, 2, precision, 278, 0.1151079
TRANSPORTATION, TO, 2, recall, 129, 0.2480620
TRANSPORTATION, TO, 2, f1, 375, 0.1572482
TRANSPORTATION, STATION, 2, acc, 34, 0.1470588
TRANSPORTATION, STATION, 2, precision, 20, 0.3000000
TRANSPORTATION, STATION, 2, recall, 27, 0.2222222
TRANSPORTATION, STATION, 2, f1, 41, 0.2553191
TRANSPORTATION, LINE, 2, acc, 29, 0.1379310
TRANSPORTATION, LINE, 2, precision, 5, 0.8000000
TRANSPORTATION, LINE, 2, recall, 31, 0.1290323
TRANSPORTATION, LINE, 2, f1, 32, 0.2222222
TRANSPORTATION, TYPE, 2, acc, 231, 0.5367965
TRANSPORTATION, TYPE, 2, precision, 240, 0.5791667
TRANSPORTATION, TYPE, 2, recall, 212, 0.6556604
TRANSPORTATION, TYPE, 2, f1, 313, 0.6150442
TRANSPORTATION, TICKET, 2, acc, 5, 0.0000000
TRANSPORTATION, TICKET, 2, precision, 0, -
TRANSPORTATION, TICKET, 2, recall, 5, 0.0000000
TRANSPORTATION, TICKET, 2, f1, 5, -
TRANSPORTATION, all, 2, acc, 231, 0.0562771
TRANSPORTATION, all, 2, precision, 836, 0.2380383
TRANSPORTATION, all, 2, recall, 659, 0.3019727
TRANSPORTATION, all, 2, f1, 1296, 0.2662207
SHOPPING, INFO, 2, acc, 46, 0.0217391
SHOPPING, INFO, 2, precision, 2, 0.5000000
SHOPPING, INFO, 2, recall, 52, 0.0192308
SHOPPING, INFO, 2, f1, 53, 0.0370370
SHOPPING, TYPE_OF_PLACE, 2, acc, 41, 0.2195122
SHOPPING, TYPE_OF_PLACE, 2, precision, 24, 0.4583333
SHOPPING, TYPE_OF_PLACE, 2, recall, 35, 0.3142857
SHOPPING, TYPE_OF_PLACE, 2, f1, 48, 0.3728814
SHOPPING, PLACE, 2, acc, 47, 0.0425532
SHOPPING, PLACE, 2, precision, 39, 0.1538462
SHOPPING, PLACE, 2, recall, 28, 0.2142857
SHOPPING, PLACE, 2, f1, 61, 0.1791045
SHOPPING, NEIGHBOURHOOD, 2, acc, 43, 0.5116279
SHOPPING, NEIGHBOURHOOD, 2, precision, 34, 0.6764706
SHOPPING, NEIGHBOURHOOD, 2, recall, 36, 0.6388889
SHOPPING, NEIGHBOURHOOD, 2, f1, 47, 0.6571429
SHOPPING, TIME, 2, acc, 3, 0.0000000
SHOPPING, TIME, 2, precision, 3, 0.0000000
SHOPPING, TIME, 2, recall, 0, -
SHOPPING, TIME, 2, f1, 3, -
SHOPPING, all, 2, acc, 72, 0.0000000
SHOPPING, all, 2, precision, 102, 0.4019608
SHOPPING, all, 2, recall, 151, 0.2715232
SHOPPING, all, 2, f1, 212, 0.3241107
ACCOMMODATION, INFO, 2, acc, 113, 0.1858407
ACCOMMODATION, INFO, 2, precision, 97, 0.2783505
ACCOMMODATION, INFO, 2, recall, 104, 0.2596154
ACCOMMODATION, INFO, 2, f1, 174, 0.2686567
ACCOMMODATION, TYPE_OF_PLACE, 2, acc, 28, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, precision, 21, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, recall, 16, 0.0000000
ACCOMMODATION, TYPE_OF_PLACE, 2, f1, 37, -
ACCOMMODATION, PLACE, 2, acc, 98, 0.0408163
ACCOMMODATION, PLACE, 2, precision, 23, 0.1739130
ACCOMMODATION, PLACE, 2, recall, 97, 0.0412371
ACCOMMODATION, PLACE, 2, f1, 116, 0.0666667
ACCOMMODATION, NEIGHBOURHOOD, 2, acc, 41, 0.0975610
ACCOMMODATION, NEIGHBOURHOOD, 2, precision, 32, 0.1562500
ACCOMMODATION, NEIGHBOURHOOD, 2, recall, 19, 0.2631579
ACCOMMODATION, NEIGHBOURHOOD, 2, f1, 46, 0.1960784
ACCOMMODATION, all, 2, acc, 118, 0.0000000
ACCOMMODATION, all, 2, precision, 173, 0.2080925
ACCOMMODATION, all, 2, recall, 236, 0.1525424
ACCOMMODATION, all, 2, f1, 373, 0.1760391
basic,total_wall_time,,,,1.37600016594
basic,sessions,,,,10
basic,utterances,,,,14878
basic,wall_time_per_utterance,,,,9.24855602863e-05
basic,dataset,,,,dstc5_test
